,STATEFP10,COUNTYFP10,VTDST10,GEOID10,VTDI10,NAME10,NAMELSAD10,LSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,VTD
1746,37,71,20,3707120,P,20,Voting District 20,V1,G5240,S,36577201.0,296930.0,35.29811420000001,-81.3062198,370712020
1747,37,71,25,3707125,P,25,Voting District 25,V1,G5240,S,10067858.0,22304.0,35.2687494,-81.0534348,370712525
1748,37,71,17,3707117,P,17,Voting District 17,V1,G5240,S,10812546.0,131909.0,35.216129200000005,-81.1746642,370711717
1749,37,71,46,3707146,P,46,Voting District 46,V1,G5240,S,15101321.0,0.0,35.3016034,-81.0466535,370714646
1750,37,71,30,3707130,P,30,Voting District 30,V1,G5240,S,12140924.0,527064.0,35.2718495,-81.0800745,370713030
1751,37,71,07,3707107,P,07,Voting District 07,V1,G5240,S,3531552.0,4398.0,35.276776299999995,-81.18732840000001,370710707
1752,37,71,05,3707105,P,05,Voting District 05,V1,G5240,S,13884063.0,336716.0,35.286969799999994,-81.21288630000001,370710505
1753,37,71,21,3707121,P,21,Voting District 21,V1,G5240,S,25013036.0,66304.0,35.2681526,-81.2851682,370712121
1754,37,71,12,3707112,P,12,Voting District 12,V1,G5240,S,10650354.0,6857.0,35.282036,-81.1424655,370711212
1755,37,71,37,3707137,P,37,Voting District 37,V1,G5240,S,15637692.0,34816.0,35.3545004,-81.37865620000001,370713737
1756,37,71,26,3707126,P,26,Voting District 26,V1,G5240,S,6055570.0,273555.0,35.2738008,-81.02763,370712626
1757,37,65,0701,370650701,P,0701,Voting District 0701,V1,G5240,S,138121317.0,276156.0,35.9938535,-77.69003409999999,3706507010701
1758,37,65,0101,370650101,P,0101,Voting District 0101,V1,G5240,S,25992583.0,605262.0,35.8890549,-77.4992847,3706501010101
1759,37,65,0601,370650601,P,0601,Voting District 0601,V1,G5240,S,142215768.0,85455.0,36.07878770000001,-77.6374935,3706506010601
1760,37,65,1204,370651204,P,1204,Voting District 1204,V1,G5240,S,4502150.0,601.0,35.95427479999999,-77.7603684,3706512041204
1761,37,71,34,3707134,P,34,Voting District 34,V1,G5240,S,47085670.0,206745.0,35.3882852,-81.2727,370713434
1762,37,71,14,3707114,P,14,Voting District 14,V1,G5240,S,3990371.0,7688.0,35.2577364,-81.1441082,370711414
1763,37,71,18,3707118,P,18,Voting District 18,V1,G5240,S,9289915.0,14071.0,35.2465273,-81.1207505,370711818
1764,37,71,45,3707145,P,45,Voting District 45,V1,G5240,S,15579543.0,1765397.0,35.323192600000006,-81.00226740000001,370714545
1765,37,71,10,3707110,P,10,Voting District 10,V1,G5240,S,3195587.0,0.0,35.246148600000005,-81.1583845,370711010
1766,37,71,38,3707138,P,38,Voting District 38,V1,G5240,S,41452252.0,610001.0,35.371971200000004,-81.1997449,370713838
1767,37,71,42,3707142,P,42,Voting District 42,V1,G5240,S,35488074.0,3590878.0,35.379090000000005,-80.99496309999999,370714242
1768,37,71,15,3707115,P,15,Voting District 15,V1,G5240,S,13165712.0,16611.0,35.2251849,-81.1246008,370711515
1769,37,71,39,3707139,P,39,Voting District 39,V1,G5240,S,45355431.0,240959.0,35.3768299,-81.1363073,370713939
1770,37,71,22,3707122,P,22,Voting District 22,V1,G5240,S,64084504.0,233213.0,35.207989500000004,-81.287483,370712222
1771,37,71,06,3707106,P,06,Voting District 06,V1,G5240,S,5656713.0,8149.0,35.2661308,-81.2318353,370710606
1772,37,71,32,3707132,P,32,Voting District 32,V1,G5240,S,6915313.0,14227.0,35.2707192,-81.1030155,370713232
1773,37,71,33,3707133,P,33,Voting District 33,V1,G5240,S,45751583.0,726367.0,35.334748499999996,-81.3105183,370713333
1774,37,65,0801,370650801,P,0801,Voting District 0801,V1,G5240,S,100406971.0,317354.0,35.7882847,-77.5919447,3706508010801
1775,37,65,0104,370650104,P,0104,Voting District 0104,V1,G5240,S,17648697.0,12382.0,35.9273191,-77.55965079999999,3706501040104
1776,37,65,1202,370651202,P,1202,Voting District 1202,V1,G5240,S,3639063.0,0.0,35.9255831,-77.7924342,3706512021202
1777,37,65,0501,370650501,P,0501,Voting District 0501,V1,G5240,S,91463619.0,56498.0,36.0072976,-77.5630626,3706505010501
1778,37,65,1001,370651001,P,1001,Voting District 1001,V1,G5240,S,61654621.0,46385.0,35.793738,-77.6832208,3706510011001
1779,37,65,1401,370651401,P,1401,Voting District 1401,V1,G5240,S,31745353.0,51791.0,35.86886679999999,-77.7898637,3706514011401
1780,37,65,0401,370650401,P,0401,Voting District 0401,V1,G5240,S,86790931.0,201761.0,35.9728412,-77.50291059999999,3706504010401
1781,37,65,0301,370650301,P,0301,Voting District 0301,V1,G5240,S,149063908.0,1236.0,35.9102489,-77.4097589,3706503010301
1782,37,65,1203,370651203,P,1203,Voting District 1203,V1,G5240,S,84225037.0,317140.0,35.913276,-77.7307788,3706512031203
1783,37,65,1205,370651205,P,1205,Voting District 1205,V1,G5240,S,3589356.0,0.0,35.9532208,-77.78400409999999,3706512051205
1784,37,65,1201,370651201,P,1201,Voting District 1201,V1,G5240,S,4661325.0,0.0,35.9360564,-77.7753236,3706512011201
1785,37,65,0102,370650102,P,0102,Voting District 0102,V1,G5240,S,30851809.0,340024.0,35.8641455,-77.5457317,3706501020102
1786,37,65,1301,370651301,P,1301,Voting District 1301,V1,G5240,S,74006828.0,182769.0,35.8447333,-77.7108324,3706513011301
1787,37,71,43,3707143,P,43,Voting District 43,V1,G5240,S,53642376.0,42464.0,35.3688529,-81.06202459999999,370714343
1788,37,71,31,3707131,P,31,Voting District 31,V1,G5240,S,41177665.0,655729.0,35.173183,-81.117773,370713131
1789,37,71,19,3707119,P,19,Voting District 19,V1,G5240,S,42761297.0,16713.0,35.1843669,-81.20468340000001,370711919
1790,37,71,40,3707140,P,40,Voting District 40,V1,G5240,S,34294075.0,208148.0,35.316798399999996,-81.2167587,370714040
1791,37,71,44,3707144,P,44,Voting District 44,V1,G5240,S,26206259.0,180288.0,35.32672879999999,-81.0916814,370714444
1792,37,71,41,3707141,P,41,Voting District 41,V1,G5240,S,26267399.0,198961.0,35.3290443,-81.1648941,370714141
1793,37,71,03,3707103,P,03,Voting District 03,V1,G5240,S,2883048.0,0.0,35.252980799999996,-81.20224499999999,370710303
1794,37,71,13,3707113,P,13,Voting District 13,V1,G5240,S,12657368.0,266967.0,35.2967655,-81.1109789,370711313
1795,37,65,0901,370650901,P,0901,Voting District 0901,V1,G5240,S,66200872.0,155736.0,35.7309402,-77.6613296,3706509010901
1796,37,65,1101,370651101,P,1101,Voting District 1101,V1,G5240,S,64749172.0,322949.0,35.8903217,-77.6305938,3706511011101
1797,37,65,0103,370650103,P,0103,Voting District 0103,V1,G5240,S,20699225.0,95092.0,35.9135323,-77.5802309,3706501030103
1798,37,65,0201,370650201,P,0201,Voting District 0201,V1,G5240,S,106372182.0,547672.0,35.8239333,-77.4800003,3706502010201
1799,37,71,11,3707111,P,11,Voting District 11,V1,G5240,S,3410308.0,0.0,35.25143189999999,-81.1758132,370711111
1800,37,71,36,3707136,P,36,Voting District 36,V1,G5240,S,37977730.0,132176.0,35.3991919,-81.3895455,370713636
1801,37,71,35,3707135,P,35,Voting District 35,V1,G5240,S,22306188.0,168450.0,35.380792,-81.33480859999999,370713535
1802,37,71,04,3707104,P,04,Voting District 04,V1,G5240,S,24700481.0,48087.0,35.2146561,-81.2332272,370710404
1803,37,71,28,3707128,P,28,Voting District 28,V1,G5240,S,9170248.0,771459.0,35.233898700000005,-81.0736008,370712828
1804,37,71,27,3707127,P,27,Voting District 27,V1,G5240,S,23883272.0,4620797.0,35.1959446,-81.0249843,370712727
1805,37,71,09,3707109,P,09,Voting District 09,V1,G5240,S,3118683.0,0.0,35.261032,-81.1591438,370710909
1806,37,71,24,3707124,P,24,Voting District 24,V1,G5240,S,7503161.0,817320.0,35.246460799999994,-81.02856750000001,370712424
1807,37,71,01,3707101,P,01,Voting District 01,V1,G5240,S,1828400.0,0.0,35.2569651,-81.18756979999999,370710101
1808,37,71,29,3707129,P,29,Voting District 29,V1,G5240,S,24175147.0,3515017.0,35.1815917,-81.0648136,370712929
1809,37,25,04-02,3702504-02,P,04-02,Voting District 04-02,V1,G5240,S,4665974.0,125013.0,35.4816678,-80.6039756,3702504-0204-02
1810,37,25,02-07,3702502-07,P,02-07,Voting District 02-07,V1,G5240,S,7565820.0,0.0,35.4012912,-80.67925890000001,3702502-0702-07
1811,37,25,02-02,3702502-02,P,02-02,Voting District 02-02,V1,G5240,S,11136268.0,0.0,35.3798935,-80.6821958,3702502-0202-02
1812,37,25,12-09,3702512-09,P,12-09,Voting District 12-09,V1,G5240,S,13647202.0,0.0,35.37523970000001,-80.6175247,3702512-0912-09
1813,37,25,12-12,3702512-12,P,12-12,Voting District 12-12,V1,G5240,S,6076915.0,0.0,35.364824299999995,-80.58634709999998,3702512-1212-12
1814,37,25,01-10,3702501-10,P,01-10,Voting District 01-10,V1,G5240,S,10951932.0,0.0,35.3495775,-80.61390279999999,3702501-1001-10
1815,37,25,12-08,3702512-08,P,12-08,Voting District 12-08,V1,G5240,S,4709699.0,0.0,35.3961577,-80.5995637,3702512-0812-08
1816,37,25,12-03,3702512-03,P,12-03,Voting District 12-03,V1,G5240,S,9800547.0,0.0,35.4509965,-80.58534370000001,3702512-0312-03
1817,37,25,02-03,3702502-03,P,02-03,Voting District 02-03,V1,G5240,S,25278509.0,830.0,35.3604704,-80.6658847,3702502-0302-03
1818,37,25,03-00,3702503-00,P,03-00,Voting District 03-00,V1,G5240,S,51862313.0,4826859.0,35.4726824,-80.7350022,3702503-0003-00
1819,37,25,05-00,3702505-00,P,05-00,Voting District 05-00,V1,G5240,S,58919468.0,385871.0,35.470008899999996,-80.53891759999999,3702505-0005-00
1820,37,25,04-06,3702504-06,P,04-06,Voting District 04-06,V1,G5240,S,3197630.0,0.0,35.486880799999994,-80.6333972,3702504-0604-06
1821,37,25,11-02,3702511-02,P,11-02,Voting District 11-02,V1,G5240,S,30320204.0,117494.0,35.3789843,-80.5208485,3702511-0211-02
1822,37,25,04-10,3702504-10,P,04-10,Voting District 04-10,V1,G5240,S,6345002.0,0.0,35.46069489999999,-80.63335490000001,3702504-1004-10
1823,37,25,10-00,3702510-00,P,10-00,Voting District 10-00,V1,G5240,S,117894952.0,35599.0,35.260338,-80.5190099,3702510-0010-00
1824,37,25,01-02,3702501-02,P,01-02,Voting District 01-02,V1,G5240,S,38772248.0,0.0,35.271085,-80.59112309999999,3702501-0201-02
1825,37,25,04-08,3702504-08,P,04-08,Voting District 04-08,V1,G5240,S,12059869.0,9689.0,35.441995399999996,-80.66698259999998,3702504-0804-08
1826,37,25,02-06,3702502-06,P,02-06,Voting District 02-06,V1,G5240,S,6993093.0,13850.0,35.4322453,-80.63522309999999,3702502-0602-06
1827,37,25,02-01,3702502-01,P,02-01,Voting District 02-01,V1,G5240,S,10469299.0,9560.0,35.4151296,-80.63501590000001,3702502-0102-01
1828,37,25,04-07,3702504-07,P,04-07,Voting District 04-07,V1,G5240,S,4221987.0,0.0,35.4757151,-80.6438535,3702504-0704-07
1829,37,25,02-05,3702502-05,P,02-05,Voting District 02-05,V1,G5240,S,9764414.0,0.0,35.3984544,-80.6457308,3702502-0502-05
1830,37,187,P2,37187P2,P,P2,Voting District P2,V1,G5240,S,8794159.0,13675.0,35.8486017,-76.7700213,37187P2P2
1831,37,187,SC,37187SC,P,SC,Voting District SC,V1,G5240,S,183876405.0,63861236.0,35.8114128,-76.4409084,37187SCSC
1832,37,187,LM,37187LM,P,LM,Voting District LM,V1,G5240,S,272183926.0,40017406.0,35.839105700000005,-76.64929620000001,37187LMLM
1833,37,187,SK,37187SK,P,SK,Voting District SK,V1,G5240,S,229069935.0,92086549.0,35.88563,-76.4928398,37187SKSK
1834,37,187,P3,37187P3,P,P3,Voting District P3,V1,G5240,S,188922856.0,0.0,35.770443,-76.744654,37187P3P3
1835,37,25,01-06,3702501-06,P,01-06,Voting District 01-06,V1,G5240,S,9069594.0,0.0,35.3049691,-80.6645989,3702501-0601-06
1836,37,25,01-04,3702501-04,P,01-04,Voting District 01-04,V1,G5240,S,18900372.0,0.0,35.2791307,-80.6427852,3702501-0401-04
1837,37,187,P1,37187P1,P,P1,Voting District P1,V1,G5240,S,18817104.0,114216.0,35.89035629999999,-76.71179529999999,37187P1P1
1838,37,25,04-01,3702504-01,P,04-01,Voting District 04-01,V1,G5240,S,6787698.0,194006.0,35.4634927,-80.6045532,3702504-0104-01
1839,37,25,12-02,3702512-02,P,12-02,Voting District 12-02,V1,G5240,S,4098497.0,20859.0,35.416869299999995,-80.6018373,3702512-0212-02
1840,37,105,C,37105C,P,C,Voting District C,V1,G5240,S,173495755.0,3234028.0,35.3954554,-79.21352159999999,37105CC
1841,37,105,A,37105A,P,A,Voting District A,V1,G5240,S,88229035.0,1065129.0,35.474689899999994,-79.1496352,37105AA
1842,37,105,E,37105E,P,E,Voting District E,V1,G5240,S,143154159.0,2420198.0,35.4807372,-79.0664007,37105EE
1843,37,105,D,37105D,P,D,Voting District D,V1,G5240,S,148157362.0,2322849.0,35.5107452,-79.26668240000001,37105DD
1844,37,105,B,37105B,P,B,Voting District B,V1,G5240,S,107305588.0,1534263.0,35.5704325,-79.1303421,37105BB
1845,37,25,04-05,3702504-05,P,04-05,Voting District 04-05,V1,G5240,S,4394058.0,0.0,35.4994088,-80.6386162,3702504-0504-05
1846,37,25,12-06,3702512-06,P,12-06,Voting District 12-06,V1,G5240,S,2886031.0,0.0,35.3908777,-80.57348409999999,3702512-0612-06
1847,37,25,12-11,3702512-11,P,12-11,Voting District 12-11,V1,G5240,S,3867550.0,0.0,35.4341511,-80.6028328,3702512-1112-11
1848,37,25,12-04,3702512-04,P,12-04,Voting District 12-04,V1,G5240,S,4698131.0,0.0,35.42234129999999,-80.58051429999999,3702512-0412-04
1849,37,25,02-08,3702502-08,P,02-08,Voting District 02-08,V1,G5240,S,23156508.0,145735.0,35.425096,-80.7283648,3702502-0802-08
1850,37,25,12-05,3702512-05,P,12-05,Voting District 12-05,V1,G5240,S,6120023.0,0.0,35.4080797,-80.5594755,3702512-0512-05
1851,37,25,12-01,3702512-01,P,12-01,Voting District 12-01,V1,G5240,S,1037546.0,0.0,35.409842,-80.587056,3702512-0112-01
1852,37,25,12-07,3702512-07,P,12-07,Voting District 12-07,V1,G5240,S,2114916.0,0.0,35.3960443,-80.5837064,3702512-0712-07
1853,37,25,11-01,3702511-01,P,11-01,Voting District 11-01,V1,G5240,S,21220651.0,0.0,35.3495598,-80.5494068,3702511-0111-01
1854,37,25,02-09,3702502-09,P,02-09,Voting District 02-09,V1,G5240,S,20186943.0,6802.0,35.3929179,-80.7338908,3702502-0902-09
1855,37,25,01-08,3702501-08,P,01-08,Voting District 01-08,V1,G5240,S,20182421.0,0.0,35.3287626,-80.587063,3702501-0801-08
1856,37,25,01-09,3702501-09,P,01-09,Voting District 01-09,V1,G5240,S,5098857.0,0.0,35.3291535,-80.67651359999999,3702501-0901-09
1857,37,73,4N,370734N,P,4N,Voting District 4N,V1,G5240,S,175055259.0,62000.0,36.5051154,-76.60492509999999,370734N4N
1858,37,73,4S,370734S,P,4S,Voting District 4S,V1,G5240,S,68941489.0,1421919.0,36.446281899999995,-76.64939190000001,370734S4S
1859,37,73,2,370732,P,2,Voting District 2,V1,G5240,S,128807980.0,5122251.0,36.4179223,-76.8492957,3707322
1860,37,73,3,370733,P,3,Voting District 3,V1,G5240,S,170733584.0,1544424.0,36.5090877,-76.8172175,3707333
1861,37,73,1,370731,P,1,Voting District 1,V1,G5240,S,150921102.0,5417670.0,36.407016299999995,-76.725009,3707311
1862,37,73,5,370735,P,5,Voting District 5,V1,G5240,S,187288363.0,9787.0,36.387755799999994,-76.5885598,3707355
1863,37,25,01-07,3702501-07,P,01-07,Voting District 01-07,V1,G5240,S,12684791.0,0.0,35.3112095,-80.6220465,3702501-0701-07
1864,37,25,06-00,3702506-00,P,06-00,Voting District 06-00,V1,G5240,S,66222778.0,334504.0,35.463871399999995,-80.4564503,3702506-0006-00
1865,37,25,07-00,3702507-00,P,07-00,Voting District 07-00,V1,G5240,S,69200446.0,4752.0,35.4594735,-80.359666,3702507-0007-00
1866,37,25,08-00,3702508-00,P,08-00,Voting District 08-00,V1,G5240,S,80937817.0,0.0,35.4022051,-80.43286450000001,3702508-0008-00
1867,37,25,09-00,3702509-00,P,09-00,Voting District 09-00,V1,G5240,S,75618533.0,259302.0,35.336217299999994,-80.4577511,3702509-0009-00
1868,37,25,04-04,3702504-04,P,04-04,Voting District 04-04,V1,G5240,S,2191160.0,0.0,35.495770799999995,-80.6162804,3702504-0404-04
1869,37,25,12-10,3702512-10,P,12-10,Voting District 12-10,V1,G5240,S,3786308.0,0.0,35.3899714,-80.5543503,3702512-1012-10
1870,37,25,04-03,3702504-03,P,04-03,Voting District 04-03,V1,G5240,S,5377378.0,445625.0,35.4937849,-80.5918566,3702504-0304-03
1871,37,25,04-09,3702504-09,P,04-09,Voting District 04-09,V1,G5240,S,22428566.0,101294.0,35.4747261,-80.6746905,3702504-0904-09
1872,37,133,HR17,37133HR17,P,HR17,Voting District HR17,V1,G5240,S,172380944.0,1663454.0,34.553043599999995,-77.5619355,37133HR17HR17
1873,37,133,FS16,37133FS16,P,FS16,Voting District FS16,V1,G5240,S,70875793.0,117545347.0,34.488774600000006,-77.4373473,37133FS16FS16
1874,37,133,SW19,37133SW19,P,SW19,Voting District SW19,V1,G5240,S,46209367.0,52823759.0,34.6586724,-77.1456448,37133SW19SW19
1875,37,133,EN03,37133EN03,P,EN03,Voting District EN03,V1,G5240,S,53820651.0,58967.0,34.8138523,-77.3858289,37133EN03EN03
1876,37,133,CR07,37133CR07,P,CR07,Voting District CR07,V1,G5240,S,64365099.0,0.0,34.7494615,-77.5334279,37133CR07CR07
1877,37,133,NR02,37133NR02,P,NR02,Voting District NR02,V1,G5240,S,8682304.0,0.0,34.7578667,-77.397222,37133NR02NR02
1878,37,133,WN04,37133WN04,P,WN04,Voting District WN04,V1,G5240,S,14417206.0,238333.0,34.7820069,-77.45821459999999,37133WN04WN04
1879,37,133,BM08,37133BM08,P,BM08,Voting District BM08,V1,G5240,S,15222228.0,130560.0,34.767959999999995,-77.368776,37133BM08BM08
1880,37,133,RL09,37133RL09,P,RL09,Voting District RL09,V1,G5240,S,190007441.0,22328.0,34.9236182,-77.5694905,37133RL09RL09
1881,37,133,NE22,37133NE22,P,NE22,Voting District NE22,V1,G5240,S,99585096.0,155428.0,34.776128,-77.31265649999999,37133NE22NE22
1882,37,133,JA01,37133JA01,P,JA01,Voting District JA01,V1,G5240,S,349922384.0,172695370.0,34.63192,-77.33856800000001,37133JA01JA01
1883,37,133,GB12,37133GB12,P,GB12,Voting District GB12,V1,G5240,S,126056760.0,64920.0,34.8732901,-77.4787962,37133GB12GB12
1884,37,133,MT24,37133MT24,P,MT24,Voting District MT24,V1,G5240,S,117640782.0,3583997.0,34.7865223,-77.2184593,37133MT24MT24
1885,37,133,ML23,37133ML23,P,ML23,Voting District ML23,V1,G5240,S,124074295.0,306108.0,34.8728727,-77.3043513,37133ML23ML23
1886,37,133,BC21,37133BC21,P,BC21,Voting District BC21,V1,G5240,S,31264229.0,4326540.0,34.6941424,-77.2030636,37133BC21BC21
1887,37,133,TL06,37133TL06,P,TL06,Voting District TL06,V1,G5240,S,46345265.0,101489.0,34.794854799999996,-77.52770600000001,37133TL06TL06
1888,37,133,VR15,37133VR15,P,VR15,Voting District VR15,V1,G5240,S,25267716.0,0.0,34.673795,-77.49422120000001,37133VR15VR15
1889,37,133,CL10,37133CL10,P,CL10,Voting District CL10,V1,G5240,S,75687443.0,224532.0,34.8245339,-77.62330279999999,37133CL10CL10
1890,37,133,NM13,37133NM13,P,NM13,Voting District NM13,V1,G5240,S,71826060.0,0.0,34.7485061,-77.63152109999999,37133NM13NM13
1891,37,133,HU20,37133HU20,P,HU20,Voting District HU20,V1,G5240,S,36523942.0,23322.0,34.7128499,-77.2298928,37133HU20HU20
1892,37,133,HM05,37133HM05,P,HM05,Voting District HM05,V1,G5240,S,46253324.0,0.0,34.8413719,-77.4245154,37133HM05HM05
1893,37,133,HN14,37133HN14,P,HN14,Voting District HN14,V1,G5240,S,154462464.0,21025.0,34.6677995,-77.5738084,37133HN14HN14
1894,37,133,SF18,37133SF18,P,SF18,Voting District SF18,V1,G5240,S,34690187.0,16737001.0,34.5483961,-77.393598,37133SF18SF18
1895,37,21,13.1,3702113.1,P,13.1,Voting District 13.1,V1,G5240,S,2484646.0,13129.0,35.5701841,-82.58783759999999,3702113.113.1
1896,37,21,24.1,3702124.1,P,24.1,Voting District 24.1,V1,G5240,S,9780732.0,173215.0,35.5555107,-82.6265538,3702124.124.1
1897,37,21,101.1,37021101.1,P,101.1,Voting District 101.1,V1,G5240,S,46026357.0,2202732.0,35.4992625,-82.5482034,37021101.1101.1
1898,37,145,HLWY,37145HLWY,P,HLWY,Voting District HLWY,V1,G5240,S,72605664.0,5700046.0,36.505118100000004,-78.8306978,37145HLWYHLWY
1899,37,145,ROX3,37145ROX3,P,ROX3,Voting District ROX3,V1,G5240,S,25317860.0,58354.0,36.4186515,-78.9485043,37145ROX3ROX3
1900,37,145,WDSD,37145WDSD,P,WDSD,Voting District WDSD,V1,G5240,S,92868447.0,4932732.0,36.500048,-78.93619100000001,37145WDSDWDSD
1901,37,145,CUCL,37145CUCL,P,CUCL,Voting District CUCL,V1,G5240,S,139125548.0,16536596.0,36.494444,-79.0606256,37145CUCLCUCL
1902,37,145,MTTZ,37145MTTZ,P,MTTZ,Voting District MTTZ,V1,G5240,S,120300237.0,310181.0,36.2770268,-78.8516083,37145MTTZMTTZ
1903,37,145,FLRI,37145FLRI,P,FLRI,Voting District FLRI,V1,G5240,S,122124831.0,293947.0,36.2967182,-78.9770934,37145FLRIFLRI
1904,37,21,71.1,3702171.1,P,71.1,Voting District 71.1,V1,G5240,S,24927195.0,529427.0,35.6694782,-82.58100999999999,3702171.171.1
1905,37,21,28.1,3702128.1,P,28.1,Voting District 28.1,V1,G5240,S,2369656.0,0.0,35.6174238,-82.5536829,3702128.128.1
1906,37,21,66.1,3702166.1,P,66.1,Voting District 66.1,V1,G5240,S,8992947.0,23643.0,35.602835,-82.4380739,3702166.166.1
1907,37,21,61.1,3702161.1,P,61.1,Voting District 61.1,V1,G5240,S,34392959.0,21207.0,35.6512546,-82.4601184,3702161.161.1
1908,37,21,60.2,3702160.2,P,60.2,Voting District 60.2,V1,G5240,S,8632192.0,0.0,35.5631411,-82.4716334,3702160.260.2
1909,37,21,49.1,3702149.1,P,49.1,Voting District 49.1,V1,G5240,S,38411617.0,0.0,35.551793700000005,-82.7383308,3702149.149.1
1910,37,21,63.1,3702163.1,P,63.1,Voting District 63.1,V1,G5240,S,63067021.0,0.0,35.663503999999996,-82.826012,3702163.163.1
1911,37,21,15.1,3702115.1,P,15.1,Voting District 15.1,V1,G5240,S,1713415.0,80.0,35.5700525,-82.5988057,3702115.115.1
1912,37,21,62.1,3702162.1,P,62.1,Voting District 62.1,V1,G5240,S,9612150.0,0.0,35.604191799999995,-82.46812659999999,3702162.162.1
1913,37,21,33.3,3702133.3,P,33.3,Voting District 33.3,V1,G5240,S,3505288.0,0.0,35.6284154,-82.3157827,3702133.333.3
1914,37,21,34.1,3702134.1,P,34.1,Voting District 34.1,V1,G5240,S,1611972.0,40321.0,35.6210368,-82.32620390000001,3702134.134.1
1915,37,21,107.1,37021107.1,P,107.1,Voting District 107.1,V1,G5240,S,83166328.0,0.0,35.759370000000004,-82.53099370000001,37021107.1107.1
1916,37,145,ROX4,37145ROX4,P,ROX4,Voting District ROX4,V1,G5240,S,31962422.0,184048.0,36.36957329999999,-78.9576806,37145ROX4ROX4
1917,37,145,ROX2,37145ROX2,P,ROX2,Voting District ROX2,V1,G5240,S,12676060.0,0.0,36.4240563,-78.98205279999999,37145ROX2ROX2
1918,37,145,RX1A,37145RX1A,P,RX1A,Voting District RX1A,V1,G5240,S,27057851.0,849862.0,36.4089119,-79.02059969999999,37145RX1ARX1A
