VR Total,VR: All Dems,VR: All Reps,VR: All Libs,VR:All Unaf.,VR:White Dems,VR: Black Dems,VR: NA Dems,VR: Asian Dems,VR: Other Dems,VR: Mult Race Ds,VR: UnDes Ds,VR: White Reps,VR: Black Reps,VR: NA Reps,VR: Asian Reps,VR: Other Reps,VR: Mult Race Rs,VR: UnDes Rs,VR: White Libs,VR: Black Libs,VR: NA Libs,VR: Asian Libs,VR: Other Libs,VR: Mult Race Ls,VR: UnDes Ls,VR: White Unafil.,VR: Black Unafil.,VR: NA Unafil.,VR: Asian Unafil.,VR: Other Unafil.,VR: Mult Race Unafil.,VR: UnDes Unafil.,% D,Racial %s among D's White % of D,Racial %s among D's Black % of D,Racial %s among D's NA   % of D,Racial %s among D's Other % of D,Racial %s among D's % R,Racial %s among R's White %  of R,Racial %s among R's Black % of R,Racial %s among R's NA  %  of R,Racial %s among R's Other % of R,Racial %s among R's % U,Racial %s among U's White % of U,Racial %s among U's Black % of U,Racial %s among U's NA   % of U,Racial %s among U's Other % of U,Racial %s among U's % L,Racial %s among U's VR: White,Racial %s among U's VR: Black,Racial %s among U's VR:  NA,Racial %s among U's VR: Asian,Racial %s among U's VR: Other,Racial %s among U's VR: Mult. Race,Racial %s among U's VR: Undes.,Racial %s among U's % White,Racial %s among U's % Black,Racial %s among U's % NA,Racial %s among U's % Other,County,excelVTDId,excelCountyName,GEOID10
4371,960,2096,6,1309,836,92,0,8,12,1,11,2052,6,0,6,7,6,19,6,0,0,0,0,0,0,1219,23,0,14,23,1,29,0.219629375429,0.870833333333,0.0958333333333,0.0,0.0333333333333,0.479524136353,0.979007633588,0.00286259541985,0.0,0.0181297709924,0.299473804621,0.931245225363,0.0175706646295,0.0,0.0511841100076,0.00137268359643,4113,121,0,28,42,8,59,0.940974605353,0.027682452528,0.0,0.0313429421185,Mecklenburg,208,Mecklenburg,37119208
4360,1492,1686,13,1169,908,498,2,6,35,10,33,1615,10,8,11,21,2,19,12,0,0,0,1,0,0,1001,61,5,13,27,7,55,0.342201834862,0.608579088472,0.333780160858,0.00134048257373,0.0563002680965,0.386697247706,0.957888493476,0.00593119810202,0.00474495848161,0.0314353499407,0.268119266055,0.85628742515,0.0521813515825,0.00427715996578,0.087254063302,0.00298165137615,3536,569,15,30,84,19,107,0.811009174312,0.130504587156,0.00344036697248,0.0550458715596,Mecklenburg,209,Mecklenburg,37119209
5708,4375,451,5,877,337,3819,6,16,53,28,116,324,95,2,3,15,4,8,3,2,0,0,0,0,0,259,472,4,10,31,14,87,0.766468114926,0.0770285714286,0.872914285714,0.00137142857143,0.0486857142857,0.0790119131044,0.718403547672,0.210643015521,0.00443458980044,0.0665188470067,0.153644008409,0.295324971494,0.538198403649,0.00456100342075,0.161915621437,0.000875963559916,923,4388,12,29,99,46,211,0.16170287316,0.768745620182,0.0021023125438,0.0674491941135,Mecklenburg,210,Mecklenburg,37119210
6327,3270,1444,9,1604,828,2174,10,22,91,35,110,1302,68,1,11,35,6,21,8,0,0,1,0,0,0,1060,332,4,30,68,13,97,0.516832622096,0.253211009174,0.664831804281,0.00305810397554,0.0788990825688,0.228228228228,0.901662049861,0.0470914127424,0.000692520775623,0.0505540166205,0.253516674569,0.660847880299,0.206982543641,0.00249376558603,0.129675810474,0.00142247510669,3198,2574,15,64,194,54,228,0.505452821242,0.406827880512,0.00237079184448,0.0853485064011,Mecklenburg,211,Mecklenburg,37119211
8331,4419,1578,15,2319,984,2910,21,105,212,33,154,1390,67,1,34,50,6,30,10,3,0,1,0,0,1,1293,541,5,145,146,19,170,0.530428519986,0.222674813306,0.658520027155,0.00475220638153,0.114052953157,0.18941303565,0.880861850444,0.0424588086185,0.00063371356147,0.0760456273764,0.278357940223,0.557567917206,0.233290211298,0.002156101768,0.206985769728,0.00180050414116,3677,3521,27,285,408,58,355,0.441363581803,0.422638338735,0.00324090745409,0.132757172008,Mecklenburg,212,Mecklenburg,37119212
3771,2699,388,4,680,334,2181,5,20,51,14,94,309,54,1,8,8,1,7,2,2,0,0,0,0,0,253,310,5,23,29,8,52,0.715725271811,0.123749536866,0.80807706558,0.00185253797703,0.0663208595776,0.102890479979,0.796391752577,0.139175257732,0.00257731958763,0.0618556701031,0.180323521612,0.372058823529,0.455882352941,0.00735294117647,0.164705882353,0.00106072659772,898,2547,11,51,88,23,153,0.238133121188,0.675417661098,0.00291699814373,0.0835322195704,Mecklenburg,213,Mecklenburg,37119213
3066,1484,754,5,823,448,892,6,24,45,22,47,695,26,0,8,16,1,8,3,1,0,1,0,0,0,508,182,5,25,45,8,50,0.48401826484,0.301886792453,0.601078167116,0.00404312668464,0.0929919137466,0.245923026745,0.92175066313,0.0344827586207,0.0,0.0437665782493,0.268427919113,0.617253948967,0.221142162819,0.00607533414338,0.15552855407,0.00163078930202,1654,1101,11,58,106,31,105,0.539465101109,0.359099804305,0.00358773646445,0.0978473581213,Mecklenburg,214,Mecklenburg,37119214
3337,1002,1421,5,909,641,288,2,14,27,4,26,1335,18,3,20,23,1,21,4,1,0,0,0,0,0,768,48,2,26,39,5,21,0.300269703326,0.639720558882,0.287425149701,0.00199600798403,0.0708582834331,0.425831585256,0.939479239972,0.0126671358198,0.00211118930331,0.045742434905,0.272400359604,0.844884488449,0.0528052805281,0.002200220022,0.100110011001,0.00149835181301,2748,355,7,60,89,10,68,0.823494156428,0.106382978723,0.00209769253821,0.0680251723105,Mecklenburg,215,Mecklenburg,37119215
4310,1540,1551,9,1210,910,483,7,19,66,5,50,1478,14,0,6,29,2,22,7,1,1,0,0,0,0,961,103,2,39,65,8,32,0.357308584687,0.590909090909,0.313636363636,0.00454545454545,0.0909090909091,0.359860788863,0.952933591231,0.00902643455835,0.0,0.0380399742102,0.280742459397,0.794214876033,0.0851239669421,0.00165289256198,0.119008264463,0.00208816705336,3356,601,10,64,160,15,104,0.778654292343,0.139443155452,0.00232018561485,0.0795823665893,Mecklenburg,216,Mecklenburg,37119216
2791,934,1045,5,807,619,250,2,4,31,3,25,997,10,0,6,17,2,13,3,1,0,1,0,0,0,704,42,3,17,28,2,11,0.3346470799,0.662740899358,0.267665952891,0.00214132762313,0.0674518201285,0.374417771408,0.954066985646,0.00956937799043,0.0,0.0363636363636,0.289143676102,0.872366790582,0.0520446096654,0.00371747211896,0.0718711276332,0.00179147259047,2323,303,5,28,76,7,49,0.832318165532,0.108563238982,0.00179147259047,0.057327122895,Mecklenburg,217,Mecklenburg,37119217
2944,842,1323,3,776,659,146,2,4,13,3,15,1275,10,2,1,19,0,16,3,0,0,0,0,0,0,678,41,2,7,17,3,28,0.286005434783,0.782660332542,0.173396674584,0.00237529691211,0.041567695962,0.449388586957,0.963718820862,0.00755857898715,0.00151171579743,0.0272108843537,0.263586956522,0.873711340206,0.0528350515464,0.00257731958763,0.0708762886598,0.00101902173913,2615,197,6,12,49,6,59,0.888247282609,0.0669157608696,0.00203804347826,0.0427989130435,Mecklenburg,218,Mecklenburg,37119218
2131,731,902,1,497,474,223,4,5,13,4,8,870,8,0,4,12,1,7,1,0,0,0,0,0,0,419,29,4,13,12,2,18,0.343031440638,0.648426812585,0.305061559508,0.00547195622435,0.0410396716826,0.423275457532,0.964523281596,0.00886917960089,0.0,0.0266075388027,0.233223838573,0.843058350101,0.0583501006036,0.00804828973843,0.0905432595573,0.000469263256687,1764,260,8,22,37,7,33,0.827780384796,0.122008446739,0.0037541060535,0.046457062412,Mecklenburg,219,Mecklenburg,37119219
2528,790,1132,1,605,616,132,4,2,17,2,17,1085,9,2,9,10,1,16,0,1,0,0,0,0,0,542,25,1,6,15,0,16,0.3125,0.779746835443,0.167088607595,0.00506329113924,0.0481012658228,0.447784810127,0.958480565371,0.00795053003534,0.0017667844523,0.0318021201413,0.239319620253,0.895867768595,0.0413223140496,0.00165289256198,0.0611570247934,0.000395569620253,2243,167,7,17,42,3,49,0.887262658228,0.0660601265823,0.00276898734177,0.0439082278481,Mecklenburg,220,Mecklenburg,37119220
3947,1115,1867,10,955,860,178,1,4,37,5,30,1810,4,6,9,22,3,13,7,0,0,0,3,0,0,845,28,5,11,27,3,36,0.282493032683,0.77130044843,0.159641255605,0.000896860986547,0.0681614349776,0.473017481632,0.969469737547,0.00214247455811,0.00321371183717,0.0251740760578,0.241955915885,0.884816753927,0.0293193717277,0.00523560209424,0.0806282722513,0.00253356979985,3522,210,12,24,89,11,79,0.892323283506,0.0532049657968,0.00304028375982,0.0514314669369,Mecklenburg,221,Mecklenburg,37119221
5169,3209,935,2,1023,672,2307,8,20,54,14,134,837,54,2,10,16,1,15,2,0,0,0,0,0,0,536,338,1,19,25,11,93,0.620816405494,0.209411031474,0.718915550016,0.00249298846993,0.0691804300405,0.180886051461,0.895187165775,0.0577540106952,0.00213903743316,0.0449197860963,0.19791062101,0.52394916911,0.330400782014,0.000977517106549,0.144672531769,0.00038692203521,2047,2699,11,49,95,26,242,0.396014703037,0.522151286516,0.00212807119365,0.0797059392532,Mecklenburg,222,Mecklenburg,37119222
5449,2419,1546,7,1477,720,1530,5,15,44,16,89,1463,29,2,11,18,3,20,6,0,0,0,1,0,0,1060,294,5,22,31,9,56,0.443934666911,0.297643654403,0.632492765606,0.00206696982224,0.0677966101695,0.283721783814,0.946313065977,0.0187580853816,0.0012936610608,0.0336351875809,0.271058909892,0.717670954638,0.199052132701,0.00338524035206,0.0798916723087,0.00128463938337,3249,1853,12,48,94,28,165,0.596256193797,0.34006239677,0.00220223894293,0.06147917049,Mecklenburg,223.1,Mecklenburg,37119223.1
2447,1136,697,4,610,472,590,4,5,29,6,30,640,23,3,7,14,2,8,2,0,0,0,0,0,2,440,86,2,18,20,4,40,0.464241928893,0.415492957746,0.519366197183,0.00352112676056,0.0616197183099,0.28483857785,0.918220946915,0.0329985652798,0.00430416068867,0.0444763271162,0.249284838578,0.72131147541,0.140983606557,0.00327868852459,0.134426229508,0.0016346546792,1554,699,9,30,63,12,80,0.635063342869,0.28565590519,0.0036779730282,0.075602778913,Mecklenburg,224,Mecklenburg,37119224
1686,636,554,1,495,490,108,1,7,18,3,9,518,13,0,2,11,0,10,1,0,0,0,0,0,0,418,35,1,7,13,5,16,0.377224199288,0.770440251572,0.169811320755,0.00157232704403,0.0581761006289,0.328588374852,0.935018050542,0.0234657039711,0.0,0.0415162454874,0.29359430605,0.844444444444,0.0707070707071,0.0020202020202,0.0828282828283,0.000593119810202,1427,156,2,16,42,8,35,0.846381969158,0.0925266903915,0.0011862396204,0.0599051008304,Mecklenburg,225,Mecklenburg,37119225
3852,1154,1514,7,1177,729,315,5,11,48,11,35,1417,18,2,17,34,2,24,7,0,0,0,0,0,0,943,76,1,37,71,8,41,0.29958463136,0.631715771231,0.272963604853,0.00433275563258,0.0909878682842,0.393042575286,0.935931307794,0.0118890356671,0.00132100396301,0.050858652576,0.305555555556,0.801189464741,0.0645709430756,0.000849617672048,0.133389974511,0.00181723779855,3096,409,8,65,153,21,100,0.803738317757,0.106178608515,0.00207684319834,0.0880062305296,Mecklenburg,226,Mecklenburg,37119226
5054,1405,2126,6,1517,964,287,3,49,57,4,41,2008,16,3,31,36,2,30,6,0,0,0,0,0,0,1222,73,5,60,80,5,72,0.277997625643,0.686120996441,0.204270462633,0.00213523131673,0.107473309609,0.420656905421,0.944496707432,0.00752587017874,0.00141110065851,0.046566321731,0.300158290463,0.805537244562,0.0481212920237,0.00329597890574,0.143045484509,0.0011871784725,4200,376,11,140,173,11,143,0.831024930748,0.0743965176098,0.00217649386624,0.092402057776,Mecklenburg,227,Mecklenburg,37119227
3504,1716,814,3,971,538,981,3,20,85,14,75,713,33,3,17,31,3,14,3,0,0,0,0,0,0,584,176,3,57,70,8,73,0.489726027397,0.31351981352,0.571678321678,0.00174825174825,0.113053613054,0.232305936073,0.875921375921,0.0405405405405,0.0036855036855,0.0798525798526,0.277111872146,0.601441812564,0.181256436663,0.00308959835221,0.21421215242,0.000856164383562,1838,1190,9,94,186,25,162,0.524543378995,0.339611872146,0.00256849315068,0.133276255708,Mecklenburg,228,Mecklenburg,37119228
5478,1975,1899,12,1592,939,807,5,20,96,16,92,1779,29,2,18,37,9,25,9,1,0,2,0,0,0,1225,161,2,47,76,9,72,0.360533041256,0.475443037975,0.408607594937,0.00253164556962,0.113417721519,0.346659364732,0.936808846761,0.015271195366,0.00105318588731,0.0468667719853,0.290617013509,0.769472361809,0.101130653266,0.00125628140704,0.128140703518,0.00219058050383,3952,998,9,87,209,34,189,0.721431179263,0.182183278569,0.00164293537788,0.0947426067908,Mecklenburg,229,Mecklenburg,37119229
5163,2439,1272,14,1438,770,1375,8,43,130,10,103,1138,44,2,34,30,7,17,11,1,0,0,1,1,0,891,272,8,85,99,6,77,0.472399767577,0.315703157032,0.563755637556,0.00328003280033,0.117261172612,0.246368390471,0.89465408805,0.0345911949686,0.00157232704403,0.0691823899371,0.27852024017,0.619610570236,0.189151599444,0.00556328233658,0.185674547983,0.00271160178191,2810,1692,18,162,260,24,197,0.544257214798,0.327716443928,0.00348634514817,0.124539996126,Mecklenburg,230,Mecklenburg,37119230
4182,1560,1354,5,1263,836,518,13,41,93,8,51,1253,31,3,14,30,3,20,5,0,0,0,0,0,0,959,116,7,46,74,3,58,0.373027259684,0.535897435897,0.332051282051,0.00833333333333,0.123717948718,0.323768531803,0.92540620384,0.0228951255539,0.00221565731167,0.0494830132939,0.302008608321,0.759303246239,0.0918448139351,0.0055423594616,0.143309580364,0.0011956001913,3053,665,23,101,197,14,129,0.730033476805,0.159014825442,0.00549976087996,0.105451936872,Mecklenburg,231,Mecklenburg,37119231
5158,1399,2158,4,1597,955,260,9,50,84,2,39,2036,20,5,18,41,5,33,2,1,0,0,0,0,1,1336,58,11,62,76,6,48,0.271229158589,0.682630450322,0.185847033595,0.00643316654753,0.125089349535,0.418379216751,0.943466172382,0.00926784059314,0.00231696014829,0.0449490268767,0.309616130283,0.836568566061,0.0363180964308,0.00688791484033,0.120225422668,0.000775494377666,4329,339,25,130,201,13,121,0.839278790229,0.0657231485072,0.00484683986041,0.0901512214036,Mecklenburg,232,Mecklenburg,37119232
4148,1014,2022,3,1109,886,71,1,14,24,1,17,1985,3,0,9,10,1,14,3,0,0,0,0,0,0,980,17,2,35,37,5,33,0.244455159113,0.873767258383,0.0700197238659,0.000986193293886,0.0552268244576,0.487463837994,0.981701285856,0.00148367952522,0.0,0.0168150346192,0.267357762777,0.883678990081,0.0153291253381,0.00180342651037,0.0991884580703,0.000723240115718,3854,91,3,58,71,7,64,0.92912246866,0.0219382835101,0.000723240115718,0.0482160077146,Mecklenburg,233,Mecklenburg,37119233
3431,1370,1149,4,908,743,490,4,10,56,12,55,1071,16,2,8,28,1,23,2,2,0,0,0,0,0,737,98,4,2,31,2,34,0.399300495482,0.542335766423,0.357664233577,0.0029197080292,0.0970802919708,0.334887787817,0.932114882507,0.0139251523064,0.00174064403829,0.0522193211488,0.264645875838,0.811674008811,0.107929515419,0.00440528634361,0.0759911894273,0.00116584086272,2553,606,10,20,115,15,112,0.744097930632,0.176624890702,0.00291460215681,0.0763625765083,Mecklenburg,234,Mecklenburg,37119234
3363,1482,1071,7,803,607,748,3,12,50,9,53,1006,31,1,7,13,3,10,1,2,0,4,0,0,0,566,149,2,11,33,3,39,0.440677966102,0.409581646424,0.504723346829,0.00202429149798,0.0836707152497,0.318465655665,0.939309056956,0.0289449112979,0.00093370681606,0.03081232493,0.23877490336,0.704856787049,0.185554171856,0.00249066002491,0.107098381071,0.00208147487362,2180,930,6,34,96,15,102,0.648230746357,0.276538804639,0.00178412132025,0.0734463276836,Mecklenburg,235,Mecklenburg,37119235
3553,963,1718,4,868,799,116,5,4,15,3,21,1666,4,5,7,18,2,16,3,0,0,0,0,0,1,781,31,4,10,19,1,22,0.271038558964,0.829698857736,0.120456905504,0.00519210799585,0.0446521287643,0.483535040811,0.969732246799,0.0023282887078,0.00291036088475,0.0250291036088,0.24430059105,0.899769585253,0.0357142857143,0.00460829493088,0.0599078341014,0.00112580917534,3249,151,14,21,52,6,60,0.914438502674,0.0424992963693,0.00394033211371,0.0391218688432,Mecklenburg,236,Mecklenburg,37119236
3656,1987,687,8,974,439,1349,6,23,75,19,76,571,46,5,10,37,5,13,4,1,0,0,3,0,0,582,234,1,23,57,13,64,0.543490153173,0.22093608455,0.678912934071,0.00301962757927,0.0971313537997,0.187910284464,0.83114992722,0.0669577874818,0.00727802037846,0.0946142649199,0.266411378556,0.597535934292,0.240246406571,0.00102669404517,0.161190965092,0.00218818380744,1596,1630,12,56,172,37,153,0.436542669584,0.445842450766,0.00328227571116,0.114332603939,Mecklenburg,237,Mecklenburg,37119237
2938,1179,927,4,828,481,588,1,19,44,9,37,866,18,1,9,20,2,11,3,0,0,0,1,0,0,645,99,5,14,33,2,30,0.401293396869,0.407972858355,0.498727735369,0.000848176420696,0.0924512298558,0.315520762423,0.934196332255,0.0194174757282,0.00107874865156,0.0453074433657,0.28182437032,0.778985507246,0.119565217391,0.006038647343,0.0954106280193,0.00136147038802,1995,705,7,42,98,13,78,0.679033356025,0.239959155888,0.00238257317903,0.0786249149081,Mecklenburg,238.1,Mecklenburg,37119238.1
2906,1396,738,3,769,413,849,3,28,43,11,49,662,28,4,7,27,1,9,2,0,0,0,1,0,0,503,155,5,34,42,3,27,0.480385409498,0.295845272206,0.608166189112,0.00214899713467,0.0938395415473,0.253957329663,0.89701897019,0.0379403794038,0.00542005420054,0.059620596206,0.264624913971,0.654096228869,0.20156046814,0.00650195058518,0.137841352406,0.00103234686855,1580,1032,12,69,113,15,85,0.543702684102,0.35512732278,0.00412938747419,0.0970406056435,Mecklenburg,239,Mecklenburg,37119239
4909,1198,2169,19,1523,1017,122,2,7,22,4,24,2119,3,0,9,20,1,17,16,0,0,0,1,0,2,1415,33,4,7,24,2,38,0.244041556325,0.848914858097,0.10183639399,0.0016694490818,0.0475792988314,0.441841515584,0.976947902259,0.00138312586445,0.0,0.0216689718764,0.310246486046,0.929087327643,0.021667760998,0.00262639527249,0.0466185160867,0.00387044204522,4567,158,6,23,67,7,81,0.930332043186,0.0321857812182,0.00122224485639,0.0362599307395,Mecklenburg,240,Mecklenburg,37119240
4182,1430,1611,5,1136,816,542,1,8,33,6,24,1531,33,3,8,14,5,17,4,0,0,0,0,0,1,955,83,6,14,36,4,38,0.341941654711,0.570629370629,0.379020979021,0.000699300699301,0.0496503496503,0.385222381636,0.950341402855,0.0204841713222,0.00186219739292,0.0273122284295,0.271640363462,0.840669014085,0.0730633802817,0.00528169014085,0.080985915493,0.0011956001913,3306,658,10,30,83,15,80,0.790530846485,0.157340985175,0.00239120038259,0.0497369679579,Mecklenburg,241,Mecklenburg,37119241
2738,416,1592,3,727,325,64,0,6,11,0,10,1555,3,1,10,12,1,10,2,0,0,0,1,0,0,671,13,0,8,12,4,19,0.151935719503,0.78125,0.153846153846,0.0,0.0649038461538,0.581446311176,0.97675879397,0.00188442211055,0.000628140703518,0.0207286432161,0.265522279036,0.922971114168,0.0178817056396,0.0,0.0591471801926,0.00109569028488,2553,80,1,24,36,5,39,0.932432432432,0.0292184075968,0.00036523009496,0.0379839298758,Mecklenburg,242,Mecklenburg,37119242
7026,2786,2081,15,2144,1101,1385,3,31,117,22,127,1891,52,1,32,66,6,33,10,4,0,0,1,0,0,1498,335,4,55,117,13,122,0.396527184742,0.395190236899,0.497128499641,0.0010768126346,0.106604450826,0.296185596356,0.90869774147,0.0249879865449,0.000480538202787,0.0658337337818,0.305152291489,0.698694029851,0.15625,0.00186567164179,0.143190298507,0.00213492741247,4500,1776,8,118,301,41,282,0.64047822374,0.252775405636,0.00113862795332,0.10560774267,Mecklenburg,243,Mecklenburg,37119243
1345,128,876,1,340,126,0,0,0,1,1,0,869,0,1,0,1,1,4,1,0,0,0,0,0,0,334,0,2,0,0,1,3,0.0951672862454,0.984375,0.0,0.0,0.015625,0.651301115242,0.99200913242,0.0,0.00114155251142,0.0,0.252788104089,0.982352941176,0.0,0.00588235294118,0.0117647058824,0.000743494423792,1330,0,3,0,2,3,7,0.988847583643,0.0,0.00223048327138,0.0089219330855,Mitchell,01,Mitchell,3712101
373,19,304,0,50,19,0,0,0,0,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,1,0,0.0509383378016,1.0,0.0,0.0,0.0,0.815013404826,1.0,0.0,0.0,0.0,0.134048257373,0.98,0.0,0.0,0.02,0.0,372,0,0,0,0,1,0,0.997319034853,0.0,0.0,0.00268096514745,Mitchell,02,Mitchell,3712102
545,49,386,0,110,48,0,0,0,0,0,1,384,0,0,0,0,0,2,0,0,0,0,0,0,0,108,0,0,0,1,0,1,0.0899082568807,0.979591836735,0.0,0.0,0.0204081632653,0.708256880734,0.99481865285,0.0,0.0,0.0,0.201834862385,0.981818181818,0.0,0.0,0.0181818181818,0.0,540,0,0,0,1,0,4,0.990825688073,0.0,0.0,0.00917431192661,Mitchell,03,Mitchell,3712103
6082,775,3832,5,1470,763,5,0,0,2,1,4,3801,5,3,2,8,3,10,5,0,0,0,0,0,0,1420,6,5,4,11,5,19,0.127425189083,0.984516129032,0.00645161290323,0.0,0.00903225806452,0.630055902664,0.991910229645,0.00130480167015,0.000782881002088,0.00600208768267,0.24169681026,0.965986394558,0.00408163265306,0.00340136054422,0.0265306122449,0.000822097994081,5989,16,8,6,21,9,33,0.98470897731,0.00263071358106,0.00131535679053,0.0113449523183,Mitchell,04,Mitchell,3712104
883,60,586,0,237,59,1,0,0,0,0,0,578,0,0,0,6,0,2,0,0,0,0,0,0,0,227,2,1,0,1,2,4,0.0679501698754,0.983333333333,0.0166666666667,0.0,0.0,0.663646659117,0.986348122867,0.0,0.0,0.0136518771331,0.268403171008,0.957805907173,0.0084388185654,0.0042194092827,0.0295358649789,0.0,864,3,1,0,7,2,6,0.978482446206,0.00339750849377,0.00113250283126,0.0169875424689,Mitchell,05,Mitchell,3712105
592,55,412,0,125,51,3,0,0,0,0,1,412,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,1,0,0,1,0.0929054054054,0.927272727273,0.0545454545455,0.0,0.0181818181818,0.695945945946,1.0,0.0,0.0,0.0,0.211148648649,0.984,0.0,0.0,0.016,0.0,586,3,0,1,0,0,2,0.989864864865,0.00506756756757,0.0,0.00506756756757,Mitchell,06,Mitchell,3712106
230,9,187,0,34,9,0,0,0,0,0,0,186,0,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0.0391304347826,1.0,0.0,0.0,0.0,0.813043478261,0.994652406417,0.0,0.0,0.0,0.147826086957,1.0,0.0,0.0,0.0,0.0,229,0,0,0,0,0,1,0.995652173913,0.0,0.0,0.00434782608696,Mitchell,07,Mitchell,3712107
287,22,204,0,61,22,0,0,0,0,0,0,203,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,1,0.0766550522648,1.0,0.0,0.0,0.0,0.710801393728,0.995098039216,0.0,0.0,0.0,0.212543554007,0.983606557377,0.0,0.0,0.016393442623,0.0,285,0,0,0,0,0,2,0.993031358885,0.0,0.0,0.00696864111498,Mitchell,08,Mitchell,3712108
1302,192,725,1,384,188,0,0,0,0,0,4,720,0,1,0,1,0,3,1,0,0,0,0,0,0,370,0,0,0,4,2,8,0.147465437788,0.979166666667,0.0,0.0,0.0208333333333,0.556835637481,0.993103448276,0.0,0.00137931034483,0.0,0.294930875576,0.963541666667,0.0,0.0,0.0364583333333,0.000768049155146,1279,0,1,0,5,2,15,0.982334869432,0.0,0.000768049155146,0.0168970814132,Mitchell,09,Mitchell,3712109
1369,818,318,2,231,489,297,1,0,18,3,10,296,7,0,2,10,1,2,1,0,0,0,1,0,0,176,28,0,1,18,0,8,0.597516435354,0.597799511002,0.363080684597,0.00122249388753,0.0378973105134,0.232286340394,0.930817610063,0.0220125786164,0.0,0.0471698113208,0.168736303871,0.761904761905,0.121212121212,0.0,0.116883116883,0.00146092037984,962,332,1,3,47,4,20,0.702702702703,0.242512783053,0.00073046018992,0.0540540540541,Montgomery,BIS,Montgomery,37123BIS
1479,820,414,0,245,425,353,0,2,22,4,14,393,8,1,0,9,0,3,0,0,0,0,0,0,0,163,33,2,2,17,2,26,0.554428668019,0.518292682927,0.430487804878,0.0,0.0512195121951,0.279918864097,0.949275362319,0.0193236714976,0.0024154589372,0.0289855072464,0.165652467884,0.665306122449,0.134693877551,0.00816326530612,0.191836734694,0.0,981,394,3,4,48,6,43,0.663286004057,0.266396213658,0.00202839756592,0.0682893847194,Montgomery,CAN,Montgomery,37123CAN
700,327,248,1,124,223,100,1,0,0,0,3,243,1,0,0,1,0,3,1,0,0,0,0,0,0,112,5,1,0,2,0,4,0.467142857143,0.681957186544,0.305810397554,0.00305810397554,0.00917431192661,0.354285714286,0.979838709677,0.00403225806452,0.0,0.0161290322581,0.177142857143,0.903225806452,0.0403225806452,0.00806451612903,0.0483870967742,0.00142857142857,579,106,2,0,3,0,10,0.827142857143,0.151428571429,0.00285714285714,0.0185714285714,Montgomery,CHE,Montgomery,37123CHE
