VTD,lat,long
42003G220VERONA DIST 02,-79.83694884933911,40.50427979195193
42003G230VERONA DIST 03,-79.83825274555095,40.50909677147815
42003623BETHEL PARK WD 09 DIST 01,-80.06379070417978,40.30785824721942
42003625BETHEL PARK WD 09 DIST 02,-80.04206913230958,40.29368218188997
42003624BETHEL PARK WD 09 DIST 03,-80.06190794452417,40.30067401575047
42003631BLAWNOX DIST 01,-79.85994162793763,40.49218665781697
42003650BRACKENRIDGE WD 01,-79.73887660282159,40.60446852071229
42003660BRACKENRIDGE WD 02,-79.739162359105,40.61110049286725
42003670BRACKENRIDGE WD 03,-79.74547695667087,40.60883296620765
420031811EAST DEER TWP WD 01,-79.77826163124317,40.59408216183539
420031831EAST DEER TWP WD 02,-79.78301657827896,40.57822787964532
420031850EAST MCKEESPORT DIST 01,-79.80390027814319,40.3877235789206
420031860EAST MCKEESPORT DIST 02,-79.81005189167355,40.38389375552009
420031870EAST MCKEESPORT DIST 03,-79.81111445842927,40.38052461594887
420031880EAST PITTSBURGH WD 01,-79.84052675301619,40.39378197279148
420032940INDIANA TWP DIST 04,-79.92311699027637,40.54647361057021
420032950INDIANA TWP DIST 05,-79.88637046048979,40.55853044135227
420032961INGRAM DIST 01,-80.06346285698835,40.44448422930639
420032971INGRAM DIST 02,-80.07151686337521,40.446983634186
420032981INGRAM DIST 03,-80.07297932534279,40.44361707260953
420033000JEFFERSON HILLS DIST 01,-79.9562219744538,40.290601870115054
420033010JEFFERSON HILLS DIST 02,-79.90288985298838,40.28482454018095
420033021JEFFERSON HILLS DIST 03,-79.92414151618378,40.31201911077012
420034220MONROEVILLE WD 07 DIST 03,-79.77589870931371,40.44320612106969
420034241MOON TWP DIST 01,-80.20817368990701,40.52016585161164
420034245MOON TWP DIST 02,-80.188862787983,40.507875408760334
420034251MOON TWP DIST 03,-80.19000881299998,40.52726859492563
420034255MOON TWP DIST 04,-80.25381472595508,40.54511103985474
420034261MOON TWP DIST 05,-80.25177480511131,40.53311349353304
420034271MOON TWP DIST 06,-80.17902781521377,40.47737842617989
420034281MOON TWP DIST 07,-80.2188987932517,40.49601065320538
420034291MOON TWP DIST 08,-80.1570673100187,40.500387759755895
420034301MOON TWP DIST 09,-80.2401466082965,40.522271905001986
420034330MOON TWP DIST 10,-80.20773120208622,40.50761374103045
420034311MOON TWP DIST 11,-80.21245542789312,40.537704230049975
420034331MOON TWP DIST 12,-80.1741437207909,40.499443963419516
420034341MOON TWP DIST 13,-80.21253333465384,40.52876667927654
420035450PENN HILLS TWP WD 02 DIST 01,-79.86353295680793,40.46424861232684
420035460PENN HILLS TWP WD 02 DIST 02,-79.86272147907441,40.45987013877464
420035470PENN HILLS TWP WD 02 DIST 03,-79.84919955992731,40.45965597641855
420035480PENN HILLS TWP WD 02 DIST 04,-79.85005264872092,40.45420765545101
420035490PENN HILLS TWP WD 03 DIST 01,-79.83602527059884,40.475640002393064
420035500PENN HILLS TWP WD 03 DIST 02,-79.83234998644403,40.46948621700181
420035510PENN HILLS TWP WD 03 DIST 03,-79.83791311586971,40.463696273249454
420036540PITTSBURGH WD 05 DIST 06,-79.97462621748065,40.45092474416559
420036560PITTSBURGH WD 05 DIST 07,-79.96327745659843,40.45405605829732
420036580PITTSBURGH WD 05 DIST 08,-79.95893577704953,40.45481852263946
420036600PITTSBURGH WD 05 DIST 09,-79.95423732380863,40.45506979592968
420036620PITTSBURGH WD 05 DIST 10,-79.95923967092298,40.450534023888046
420036640PITTSBURGH WD 05 DIST 11,-79.9655626952386,40.44621518722826
420036660PITTSBURGH WD 05 DIST 12,-79.96436015475469,40.45085767767976
420036680PITTSBURGH WD 05 DIST 13,-79.96855818368803,40.44800537314631
420036700PITTSBURGH WD 05 DIST 14,-79.97473699211832,40.445577263662535
420039450PITTSBURGH WD 14 DIST 18,-79.89742563824564,40.440366459465324
420039470PITTSBURGH WD 14 DIST 19,-79.89727433992351,40.43059357812841
420039490PITTSBURGH WD 14 DIST 20,-79.91739994868281,40.439280223039646
420039510PITTSBURGH WD 14 DIST 21,-79.92039376693896,40.4420386105695
420039530PITTSBURGH WD 14 DIST 22,-79.9149569019858,40.44293485117883
420039550PITTSBURGH WD 14 DIST 23,-79.91597646092204,40.4357749103129
420039570PITTSBURGH WD 14 DIST 24,-79.91735611247438,40.42827165809906
420039590PITTSBURGH WD 14 DIST 25,-79.91241613907825,40.425059232492146
42003D420PITTSBURGH WD 29 DIST 05,-79.98283267573646,40.38926344467887
42003D440PITTSBURGH WD 29 DIST 06,-79.98466404175063,40.3857306761787
42003D460PITTSBURGH WD 29 DIST 07,-79.98222671452515,40.38276373100963
42003D480PITTSBURGH WD 29 DIST 08,-79.99144651379548,40.40508793570252
42003D500PITTSBURGH WD 29 DIST 09,-79.98852464169885,40.393014979411845
42003D520PITTSBURGH WD 29 DIST 10,-79.99135715290892,40.39067298459929
42003D540PITTSBURGH WD 29 DIST 11,-79.98318656814472,40.403240884008454
42003D640PITTSBURGH WD 30 DIST 04,-79.99336436243803,40.41232843245604
42003D660PITTSBURGH WD 30 DIST 05,-79.99429872731224,40.409692254688615
42003D690PITTSBURGH WD 31 DIST 01,-79.94354771836032,40.39062998017748
42003D710PITTSBURGH WD 31 DIST 02,-79.92105761502064,40.38643584703162
42003D730PITTSBURGH WD 31 DIST 03,-79.91663644112485,40.372148820458364
42003D750PITTSBURGH WD 31 DIST 04,-79.91679256384944,40.367132754260915
42003D770PITTSBURGH WD 31 DIST 05,-79.91653611295841,40.37867328770192
42003D790PITTSBURGH WD 31 DIST 06,-79.90679627478413,40.36702428133123
42003F102SHALER TWP WD 01 DIST 05,-79.96563418394801,40.48952314751933
42003F110SHALER TWP WD 02 DIST 01,-79.98197448009202,40.51054953674446
42003F120SHALER TWP WD 02 DIST 02,-79.97560118166085,40.5131112417892
42003F130SHALER TWP WD 02 DIST 03,-79.97987388422567,40.49834701193368
42003F140SHALER TWP WD 02 DIST 04,-79.96585226500137,40.51078920078703
42003F141SHALER TWP WD 02 DIST 05,-79.95577743958036,40.508213135718826
42003F142SHALER TWP WD 03 DIST 01,-79.94426686001822,40.537750101196394
42003F160SHALER TWP WD 03 DIST 02,-79.94156663880663,40.54533999802904
42003G240VERSAILLES DIST 01,-79.82782616803344,40.31681251035009
42003G250VERSAILLES DIST 02,-79.83509969260788,40.31901620597684
42003G260WALL,-79.78585648969491,40.391594516232445
42003G271WEST DEER TWP DIST 01,-79.87911059074098,40.64730628773921
42003G281WEST DEER TWP DIST 02,-79.84655095299625,40.661277708020904
42003G291WEST DEER TWP DIST 03,-79.83069652089047,40.609516123887836
42003G301WEST DEER TWP DIST 04,-79.91289596985158,40.61384965995864
42003G311WEST DEER TWP DIST 05,-79.83275636299969,40.63656502570257
42003G320WEST DEER TWP DIST 06,-79.86007486381833,40.60943569269779
42003G323WEST DEER TWP DIST 07,-79.88823404805865,40.60757047461521
42003G325WEST DEER TWP DIST 08,-79.90479705204237,40.63678594180625
42003G330WEST ELIZABETH,-79.89512846634217,40.272174838300494
42003750BRADDOCK HILLS DIST 01,-79.85911548079541,40.41518795590138
42003760BRADDOCK HILLS DIST 02,-79.87081769495401,40.42384110050857
42003711BRADDOCK WD 01,-79.86874428553841,40.407848275586
42003720BRADDOCK WD 02,-79.87262132252462,40.404551878727716
42003721BRADDOCK WD 03,-79.86653649643884,40.39844623106561
420031890EAST PITTSBURGH WD 02,-79.84160529371533,40.39656598332015
420031901EAST PITTSBURGH WD 03,-79.83566467427288,40.39914525922205
420031921EDGEWOOD DIST 01,-79.88403569743981,40.429003467047394
420031931EDGEWOOD DIST 02,-79.88017423651662,40.43352998636762
420031941EDGEWOOD DIST 03,-79.88999648069003,40.432092983003336
420031960EDGEWORTH DIST 01,-80.18972026008014,40.54809755035031
420033031JEFFERSON HILLS DIST 04,-79.90994398299036,40.310782633746534
420033080JEFFERSON HILLS DIST 05,-79.94342338014559,40.30698499152506
420033051JEFFERSON HILLS DIST 06,-79.93105534463056,40.26967642018722
420033060JEFFERSON HILLS DIST 07,-79.92112492998422,40.29167243843814
420033070JEFFERSON HILLS DIST 08,-79.97192196790498,40.313909332203714
420033091KENNEDY TWP DIST 01,-80.1099394039327,40.47473818288481
420033095KENNEDY TWP DIST 02,-80.09402082410085,40.46388874327846
420033101KENNEDY TWP DIST 03,-80.1112769708369,40.49377522602813
420033120KENNEDY TWP DIST 04,-80.09059546561173,40.48586169580813
420033125KENNEDY TWP DIST 05,-80.10049841420954,40.48661076838483
420033131KENNEDY TWP DIST 06,-80.10443490731913,40.46563548147762
420033135KENNEDY TWP DIST 07,-80.11929907361366,40.48930965021376
420033140KILBUCK TWP,-80.09830873618084,40.52035010841953
420033150LEET TWP DIST 01,-80.21429140079599,40.58105975759883
420034350MT. LEBANON TWP WD 01 DIST 01,-80.06525993869094,40.38876254528171
420034361MT. LEBANON TWP WD 01 DIST 02,-80.04984010227271,40.387210751980945
420034371MT. LEBANON TWP WD 01 DIST 03,-80.05233090351138,40.389606134773445
420034380MT. LEBANON TWP WD 01 DIST 04,-80.05110557135096,40.39692056743585
420034391MT. LEBANON TWP WD 01 DIST 05,-80.05393397086168,40.392814723156725
420034400MT. LEBANON TWP WD 01 DIST 06,-80.06214067782447,40.38315239545917
420035520PENN HILLS TWP WD 03 DIST 04,-79.84198760185876,40.46936361168884
420035521PENN HILLS TWP WD 03 DIST 05,-79.85164918043026,40.46802872243115
420035780PENNSBURY VILLAGE,-79.85164918043026,40.46802872243115
420035790PINE TWP DIST 01,-80.0525212659508,40.66349580957996
420035800PINE TWP DIST 02,-80.01974989812423,40.66006474692915
420036720PITTSBURGH WD 05 DIST 15,-79.97604892605402,40.44230097079727
420036740PITTSBURGH WD 05 DIST 16,-79.97732287237135,40.44135376486803
420036760PITTSBURGH WD 05 DIST 17,-79.97157794142764,40.44262673064992
420036780PITTSBURGH WD 05 DIST 18,-79.96642836828963,40.44413377624877
420036860PITTSBURGH WD 06 DIST 01,-79.97063418502444,40.46310551212896
420036870PITTSBURGH WD 06 DIST 02,-79.96257207826532,40.46462193615557
420036880PITTSBURGH WD 06 DIST 03,-79.95962572131475,40.462911662160515
420036900PITTSBURGH WD 06 DIST 04,-79.96157537174447,40.458545556998146
420039610PITTSBURGH WD 14 DIST 26,-79.90674760499093,40.43295029177944
420039630PITTSBURGH WD 14 DIST 27,-79.90094095639458,40.42387785340143
420039650PITTSBURGH WD 14 DIST 28,-79.90676209595699,40.419262686012765
420039670PITTSBURGH WD 14 DIST 29,-79.92075032176966,40.42592259673731
420039690PITTSBURGH WD 14 DIST 30,-79.92214983388858,40.422816732131615
420039710PITTSBURGH WD 14 DIST 31,-79.91887573761454,40.41889192522728
420039730PITTSBURGH WD 14 DIST 32,-79.92466612703127,40.42752488732434
420039740PITTSBURGH WD 14 DIST 33,-79.92048760087255,40.43105671215199
42003D560PITTSBURGH WD 29 DIST 12,-79.98439595093261,40.399602753450786
42003D580PITTSBURGH WD 30 DIST 01,-79.9906377648119,40.41713990124575
42003E330RICHLAND TWP DIST 04,-79.93450666348848,40.637401508607034
42003E331RICHLAND TWP DIST 05,-79.93338158607466,40.62060892648827
42003E332RICHLAND TWP DIST 06,-79.94710629341418,40.62572883576454
42003E333RICHLAND TWP DIST 07,-79.96244817491463,40.6242399936636
42003E334RICHLAND TWP DIST 08,-79.98055072713964,40.62464482134568
42003E342ROBINSON TWP DIST 01,-80.10773225866676,40.43191030374234
42003E346ROBINSON TWP DIST 02,-80.12975134875687,40.4621047997812
42003E351ROBINSON TWP DIST 03,-80.14231453010916,40.49851578115528
42003E356ROBINSON TWP DIST 04,-80.11514952992846,40.44982852555426
42003E361ROBINSON TWP DIST 05,-80.12878017254656,40.49550920042211
42003E366ROBINSON TWP DIST 06,-80.15575815853909,40.45443446288376
42003E371ROBINSON TWP DIST 07,-80.12662368749598,40.473770087653364
42003E376ROBINSON TWP DIST 08,-80.14576811962424,40.439874466071764
42003E381ROBINSON TWP DIST 09,-80.14548664474414,40.4756809970825
42003D810PITTSBURGH WD 31 DIST 07,-79.92015889288605,40.39358464996559
42003D830PITTSBURGH WD 32 DIST 01,-79.99784177778379,40.378528980177975
42003D850PITTSBURGH WD 32 DIST 02,-79.99061863341892,40.38292957958332
42003D870PITTSBURGH WD 32 DIST 03,-79.99512177508683,40.39105327578914
42003D890PITTSBURGH WD 32 DIST 04,-80.0028257370136,40.3985424892698
42003D910PITTSBURGH WD 32 DIST 05,-80.0018141626818,40.39263818029579
42003F170SHALER TWP WD 03 DIST 03,-79.94885725591404,40.548967226313245
42003F171SHALER TWP WD 03 DIST 04,-79.95872217092506,40.5405324509629
42003F172SHALER TWP WD 03 DIST 05,-79.94978248439,40.541340236019735
42003F180SHALER TWP WD 04 DIST 01,-79.95890548817383,40.52889917028216
42003F190SHALER TWP WD 04 DIST 02,-79.96288446894268,40.5208909185593
42003G341WEST HOMESTEAD DIST 01,-79.92195270473614,40.399748977431756
42003G370WEST HOMESTEAD DIST 02,-79.91213836796204,40.39435247021201
42003G360WEST HOMESTEAD DIST 03,-79.90955626884544,40.392006743404124
42003G380WEST MIFFLIN DIST 01,-79.88429040482646,40.39208748011143
42003G390WEST MIFFLIN DIST 02,-79.89031458806653,40.39113925604189
42003G400WEST MIFFLIN DIST 03,-79.86741347398767,40.38974111415796
42003G410WEST MIFFLIN DIST 04,-79.88003091286629,40.399293110106704
42003770BRADFORD WOODS,-80.0808974078552,40.636935357799835
42003781BRENTWOOD DIST 01,-79.97679452605584,40.36748013097316
42003791BRENTWOOD DIST 02,-79.9779371487182,40.37768115538372
42003801BRENTWOOD DIST 03,-79.97202994374999,40.37614637012567
42003811BRENTWOOD DIST 04,-79.96752604846648,40.3790746395274
42003821BRENTWOOD DIST 05,-79.97451354599622,40.383200119700334
420031970EDGEWORTH DIST 02,-80.19328195170766,40.5574040083218
420031980ELIZABETH TWP WD 01 DIST 01,-79.84259052912789,40.26497256137543
420031981ELIZABETH TWP WD 01 DIST 02,-79.86104512342968,40.2502730737031
420031990ELIZABETH TWP WD 02,-79.80324748649859,40.31569819564144
420032001ELIZABETH TWP WD 03 DIST 02,-79.80955351552687,40.265175978123956
420032010ELIZABETH TWP WD 04 DIST 01,-79.8234736428159,40.2920951397346
420032011ELIZABETH TWP WD 04 DIST 02,-79.80877703607996,40.28743954068557
420032020ELIZABETH TWP WD 05,-79.82757657020447,40.30647946960064
420032030ELIZABETH TWP WD 06,-79.80045962982489,40.29797018823114
420032040ELIZABETH TWP WD 07,-79.83645245305297,40.23279008684799
420032050ELIZABETH TWP WD 08 DIST 01,-79.83840113248183,40.280654662281634
420032051ELIZABETH TWP WD 08 DIST 02,-79.81652604551502,40.24142113514459
420032060ELIZABETH TWP WD 09,-79.86599354934513,40.26985251375804
420033151LEET TWP DIST 02,-80.20285999045686,40.573400619832704
420033161LEETSDALE DIST 01,-80.21421423311205,40.56563290267055
420033181LIBERTY DIST 01,-79.86470646097736,40.324149316766324
420033191LIBERTY DIST 02,-79.85057516572748,40.32468563980516
420033210LINCOLN,-79.85542133528583,40.29947518706287
420033221MARSHALL TWP DIST 01,-80.07937130272926,40.625292287638665
420033225MARSHALL TWP DIST 02,-80.08298450807501,40.65848995193383
420033231MARSHALL TWP DIST 03,-80.1266690624617,40.63675973052674
420034410MT. LEBANON TWP WD 01 DIST 07,-80.04737771791127,40.39551986457455
420034420MT. LEBANON TWP WD 02 DIST 01,-80.0528225203216,40.36168886958444
420034430MT. LEBANON TWP WD 02 DIST 02,-80.0575913344496,40.363520793377624
420034440MT. LEBANON TWP WD 02 DIST 03,-80.05588330700293,40.370194302120304
420034451MT. LEBANON TWP WD 02 DIST 04,-80.0617886986205,40.36495920762384
420034461MT. LEBANON TWP WD 02 DIST 05,-80.0675663889189,40.36951686059
420035810PINE TWP DIST 03,-80.00035248112479,40.64967289783432
420031187PINE TWP DIST 04,-80.05606939480194,40.64525299284716
420031189PINE TWP DIST 05,-80.03953128656835,40.62838166159569
42003PN1190PINE TWP DIST 06,-80.01794989784976,40.636169798214276
420031188PINE TWP DIST 07,-80.0628219713007,40.62537506438493
420036920PITTSBURGH WD 06 DIST 05,-79.96970326719577,40.45572800734008
420037000PITTSBURGH WD 07 DIST 01,-79.94514173100397,40.44942689599993
420037020PITTSBURGH WD 07 DIST 02,-79.93893776015541,40.45028878072993
420037040PITTSBURGH WD 07 DIST 03,-79.93528475455027,40.45601722521804
420037060PITTSBURGH WD 07 DIST 04,-79.93399837932905,40.45404499193462
420037080PITTSBURGH WD 07 DIST 05,-79.93357320056047,40.45069567984611
420037100PITTSBURGH WD 07 DIST 06,-79.9288439911163,40.45275054920397
420037120PITTSBURGH WD 07 DIST 07,-79.92990284718236,40.4513463821424
420037140PITTSBURGH WD 07 DIST 08,-79.9302723199562,40.455747339349706
420037160PITTSBURGH WD 07 DIST 09,-79.92699382586503,40.456697325159084
420039750PITTSBURGH WD 14 DIST 34,-79.92100037542393,40.435509747306604
420039760PITTSBURGH WD 14 DIST 35,-79.92536139325557,40.436248510290845
420039770PITTSBURGH WD 14 DIST 36,-79.92536719819547,40.43294910810172
420039780PITTSBURGH WD 14 DIST 37,-79.92903176959872,40.429662529470214
420039790PITTSBURGH WD 14 DIST 38,-79.93287870264368,40.43740617403296
420039800PITTSBURGH WD 14 DIST 39,-79.93111723988716,40.43350202728333
420039810PITTSBURGH WD 14 DIST 40,-79.92927384958611,40.43112409887705
420039820PITTSBURGH WD 14 DIST 41,-79.94254611112447,40.43456129799283
420039840PITTSBURGH WD 15 DIST 01,-79.9254799532902,40.41495384066381
420039860PITTSBURGH WD 15 DIST 02,-79.92890556523972,40.424568544172956
42003E425ROSS TWP WD 01 DIST 01,-79.9963394943016,40.52562971447022
42003E435ROSS TWP WD 01 DIST 02,-79.99021069563067,40.51765849832208
42003E445ROSS TWP WD 01 DIST 03,-79.99585395630848,40.51011706267796
42003E455ROSS TWP WD 01 DIST 04,-79.99979812012921,40.51918531380342
42003E465ROSS TWP WD 02 DIST 01,-80.00673927449753,40.541059935553434
42003E475ROSS TWP WD 02 DIST 02,-79.99318825035161,40.538374217783215
42003E485ROSS TWP WD 02 DIST 03,-79.99988298430597,40.534489434690656
42003D930PITTSBURGH WD 32 DIST 06,-80.00033402861514,40.383915458876835
42003D950PITTSBURGH WD 32 DIST 07,-80.01001597429455,40.39343286838221
42003D970PITTSBURGH WD 32 DIST 08,-80.00596098505035,40.38709382750811
42003D980PLEASANT HILLS DIST 01,-79.96818555354044,40.33721367779443
42003D990PLEASANT HILLS DIST 02,-79.97473413553267,40.332157691449346
42003F200SHALER TWP WD 04 DIST 03,-79.97207364444641,40.53818680741888
42003F201SHALER TWP WD 04 DIST 04,-79.96926933420028,40.544196049495504
42003F202SHALER TWP WD 04 DIST 05,-79.95561050605338,40.521845756774304
42003F210SHALER TWP WD 05 DIST 01,-79.97592186016172,40.52722498209726
42003F220SHALER TWP WD 05 DIST 02,-79.98292757260934,40.53892135412989
42003F230SHALER TWP WD 05 DIST 03,-79.96756272591878,40.5280227252224
42003F240SHALER TWP WD 05 DIST 04,-79.98468630576103,40.52219987273532
42003G420WEST MIFFLIN DIST 05,-79.87911001894359,40.383257945250584
42003G430WEST MIFFLIN DIST 06,-79.8884318074334,40.385091075391415
42003G440WEST MIFFLIN DIST 07,-79.86633606326195,40.37011879391729
42003G450WEST MIFFLIN DIST 08,-79.86153569446407,40.35914799145498
42003G460WEST MIFFLIN DIST 09,-79.85632743793239,40.36159161800956
42003G470WEST MIFFLIN DIST 10,-79.91501611798185,40.34928165171316
42003G480WEST MIFFLIN DIST 11,-79.90378652220362,40.35979625302359
42003831BRENTWOOD DIST 06,-79.9828810734071,40.378127933351045
42003841BRENTWOOD DIST 07,-79.98047767424777,40.37296209213544
42003851BRENTWOOD DIST 08,-79.98282783834918,40.36741081380881
42003861BRENTWOOD DIST 09,-79.97835484407298,40.364566645761485
42003865BRENTWOOD DIST 10,-79.96925439301711,40.372056691207085
420032071ELIZABETH,-79.88737207360046,40.27138808849286
420032090EMSWORTH DIST 01,-80.10267612007719,40.512110887834105
420032100EMSWORTH DIST 02,-80.09235275564954,40.51061219249817
420032111ETNA WD 01,-79.94916856391083,40.49583640983639
420032131ETNA WD 02,-79.94521495786482,40.4968897097283
420032150ETNA WD 03,-79.95277553327561,40.503537011661386
420032091MARSHALL TWP DIST 04,-80.08722868788259,40.62359034288138
42003PR1310MARSHALL TWP DIST 05,-80.10440262147317,40.64859837587534
42003PR1311MARSHALL TWP DIST 06,-80.11894756461116,40.667612920173646
420033240MC CANDLESS TWP WD 01 DIST 01,-80.01993629479963,40.60310076072036
420033250MC CANDLESS TWP WD 01 DIST 02,-80.00862540689982,40.582367508435844
420033260MC CANDLESS TWP WD 01 DIST 03,-80.03147646576635,40.59169689293416
420034470MT. LEBANON TWP WD 02 DIST 06,-80.07408292538841,40.368697560994605
420034480MT. LEBANON TWP WD 02 DIST 07,-80.0708853879869,40.369929158142966
