,lo,hi,length
814,42003B480,42003B490,1276.88257337
815,42003B480,42003B500,583.103848883
816,42003B480,42003B540,4472.88389963
817,42003B490,42003B500,3780.01802474
818,42003B490,42003D890,1153.82093156
819,42003B490,42003B510,46.282011722
820,42003B490,42003B520,5167.86428613
821,42003B490,42003A660,221.721513628
822,42003B500,42003B510,5101.63072082
823,42003C860,42003C880,1483.08451124
824,42003C860,42003C940,729.398281912
825,42003C860,42003C980,114.369378456
826,42003C860,42003C990,2862.60629296
827,42003C860,42003E645,1503.91699984
828,42003C860,42003E685,1567.0424697
829,42003C880,42003C900,2903.44275877
830,42003C880,42003C940,5353.13272417
831,42003C880,42003E645,2433.66557299
832,42003C900,42003C920,2134.30055888
833,42003C900,42003C940,408.594332803
834,42003C900,42003E645,862.463314426
835,42003C920,42003C940,944.666166439
836,42003C920,42003C960,1370.02735192
837,42003C920,42003D070,5261.64853755
838,42003C920,42003321,3508.17482306
839,42003C920,42003E645,312.891681916
840,42003C940,42003C960,1586.64062951
841,42003C940,42003C980,1588.49737766
842,42003C960,42003C980,1110.71494909
843,42003C960,42003D070,5700.72742081
844,42003C980,42003C990,1732.74435138
845,42003C980,42003D010,0.0
846,42003C980,42003D070,3263.8030802
847,42003E891,42003E901,6303.97235703
848,42003E891,420032801,4710.82778396
849,42003E891,42003E980,1229.19667925
850,42003E891,420031320,4117.95415776
851,42003E891,42003E780,315.068260486
852,42003E891,42003E791,3415.78663361
853,42003E891,42003E810,2849.30286677
854,42003E901,42003E960,7069.82400015
855,42003E901,420034350,252.446488455
856,42003E901,42003990,1992.37146216
857,42003E901,42003E791,532.937552267
858,42003E901,42003E810,1843.25550573
859,42003E940,42003E931,5970.80648675
860,42003E940,42003E950,1800.34120414
861,42003E940,42003E960,1543.16307374
862,42003E940,42003E990,792.492868865
863,42003E940,42003F000,1697.15507878
864,42003E940,42003990,138.640269857
865,42003E940,420032501,1722.46606287
866,42003E940,420032510,0.0
867,42003E931,42003D140,1780.56945319
868,42003E931,42003940,873.076631157
869,42003E931,42003961,2176.39685639
870,42003E931,42003990,2783.70530516
871,42003E931,420032501,6998.60410998
872,42003E931,420032521,1947.34518252
873,42003E931,42003E770,437.26046902
874,42003E950,42003E960,400.914910097
875,42003E950,42003E990,980.021288804
876,42003E950,42003F000,1926.32599285
877,42003E950,420034350,2826.26920911
878,42003E950,420034380,452.419915505
879,42003E950,420034391,3342.31920025
880,42003G082,42003G100,3001.01390666
881,42003G082,42003G111,247.185659448
882,42003G082,42003881,0.0
883,42003G082,42003891,4727.11480673
884,42003G090,42003G100,1768.90204951
885,42003G090,42003G110,2561.99436575
886,42003G090,42003G111,932.079145167
887,42003G090,42003542,1174.47347704
888,42003G090,42003576,0.0
889,42003G090,42003G120,2117.08647825
890,42003G090,42003596,138.841198344
891,42003G090,420034420,2692.83076079
892,42003G090,420034430,897.987344238
893,42003G090,420034560,154.096847369
894,42003G100,42003G111,5397.35580576
895,42003G100,42003G120,3555.98189871
896,42003G100,42003G130,0.0
897,42003G100,42003G140,3075.51142378
898,42003G110,42003G111,1313.32394894
899,42003G110,420034430,1338.31006053
900,42003G110,420034451,493.357172706
901,42003G110,420034461,506.892723812
902,42003G110,420034470,788.978050018
903,42003G110,420034480,1254.25296944
904,42003542,42003591,5463.05492389
905,42003542,42003596,5270.71800619
906,42003542,420034560,5413.86246278
907,42003551,42003562,2634.49392933
908,42003551,42003565,3555.52265812
909,42003551,42003441,2595.63591192
910,42003551,42003446,3268.45456419
911,42003551,42003452,624.745771778
912,42003551,42003466,3728.16918996
913,42003562,42003565,5969.76026351
914,42003562,42003571,1132.28783885
915,42003562,42003446,2294.96706005
916,42003565,42003461,1348.79836351
917,42003565,42003466,161.901049473
918,42003571,42003576,91.7707043558
919,42003571,42003G120,3244.80227879
920,42003571,42003582,6298.17545589
921,42003571,42003446,729.076983623
922,42003576,42003G120,5724.98423723
923,42003576,42003582,6728.50816251
924,42003576,42003596,1095.14836976
925,42003576,42003602,3903.89806683
926,420031570,420031580,1196.9204347
927,420031570,420034640,2877.14461212
928,420031580,420031590,987.591752859
929,420031580,420031600,747.678769687
930,420031580,420034610,223.693135609
931,420031580,420034630,0.0
932,420031580,420034640,157.812230771
933,420031590,420031600,569.310246121
934,420031590,420034580,121.579954131
935,420031590,420034650,1101.58541828
936,420031590,420034730,488.460289221
937,420031600,420031610,1764.75962095
938,420031600,420034410,261.030050685
939,420031600,420034730,1541.44640171
940,420031610,420034410,1472.73213512
941,420031610,42003B900,1115.33763101
942,420031641,420031670,5157.88350394
943,420031641,420031660,3717.96337602
944,420031641,42003G550,3405.88075501
945,420031641,420032400,0.0
946,420031641,420033870,6668.20759765
947,420031670,420031660,7617.86823961
948,420031670,42003G480,7189.51811964
949,420031670,42003G500,0.0
950,420031670,42003G550,1734.25798538
951,420031660,42003G470,3302.49176736
952,420031660,42003G480,270.165623794
953,420031660,42003G490,3016.40642895
954,420031660,420032400,2324.23953721
955,420031660,420033870,0.0
956,420031680,420031690,5481.35120693
957,420031680,420031700,3261.01011378
958,420031680,42003G400,4418.47269825
959,420031680,42003G420,1745.78480658
960,420031680,42003G570,0.0
961,420031680,420034960,368.356102803
962,420031680,420035170,8056.75195307
963,420031690,420031700,347.737882733
964,420031690,420031710,3045.49296077
965,420031690,42003G420,0.0
966,420031690,42003G440,0.0
967,420031690,42003G570,2290.32963736
968,420032760,420032780,2581.96545519
969,420032760,420032170,2487.36724447
970,420032770,420032780,2536.94547521
971,420032780,420032170,1298.58786674
972,420032790,420035390,1455.70390141
973,420032790,4200310,6865.87985823
974,420032790,420034940,6553.24598647
975,420032790,420032480,1229.2436048
976,420032790,420031351,98.434041689
977,420032801,420031281,514.998839733
978,420032801,420031320,167.452149299
979,420032801,42003E780,4338.40005309
980,420034100,420034110,3421.48001839
981,420034100,420034130,9712.58646485
982,420034100,42003E100,6432.88320917
983,420034100,42003E060,87.8923082906
984,420034100,42003E115,3720.22433795
985,420034100,421291710,1360.3435804
986,420034110,420034120,6675.66639838
987,420034110,420034130,4057.47790554
988,420034110,421291700,10952.2015621
989,420034110,421291710,437.278200745
990,420034110,421292280,86.9026694241
991,420034120,420034130,5903.92342641
992,420034120,420034160,1240.98049231
993,420034140,420034150,3223.63576259
994,420034140,420033975,10333.9117032
995,420034140,420034180,3391.59830713
996,420034140,420035821,6289.13963414
997,420034150,420034160,2263.57399073
998,420034150,420033975,1804.78852225
999,420034150,420034191,2914.08498224
1000,420034160,420034191,4396.77596743
1001,420034160,420034220,1066.57962447
1002,420035321,420035331,4142.62786584
1003,420035321,420035351,500.851715581
1004,420035321,420035370,617.577242273
1005,420035321,42003E050,7266.62495715
1006,420035331,420035341,1207.25352319
1007,420035331,420035351,1506.67274654
1008,420035331,420035370,1522.19703137
1009,420035341,420035351,1175.98887529
1010,420035341,420035370,815.51263651
1011,420035341,42003G210,0.0
1012,420035341,42003G230,3353.3684644
1013,420035370,42003G210,4648.95888336
1014,420035370,42003G230,0.0
1015,420035370,42003E050,1088.57054298
1016,420035381,420035385,4921.15163587
1017,420035381,42003PR1312,7711.02082138
1018,420035381,42003F070,5436.50035699
1019,420035381,420032350,3817.15934971
1020,420035381,420032360,8217.41522936
1021,420035385,42003PR1312,22844.3308344
1022,420035385,42003F070,3357.62032581
1023,420035385,420033140,32103.486979
1024,420035385,4200310,0.0
1025,42003PR1312,420033140,11240.8074937
1026,42003PR1312,420032360,6284.44161316
1027,42003PR1312,42003E535,279.871045732
1028,42003PR1312,42003E545,828.196336564
1029,42003PR1312,42003E555,714.725793291
1030,420036150,420036410,1354.19097586
1031,420036150,420036780,0.0
1032,420036170,420036210,1215.84345589
1033,420036170,420036350,881.17535114
1034,420036170,420036390,2008.20375549
1035,420036170,420036410,1664.3590064
1036,420036170,420036420,583.836015814
1037,420036190,420036210,1982.72186768
1038,420036190,420036410,3127.97778133
1039,420036190,420036780,212.798234307
1040,420036210,420036230,1346.00544014
1041,420036210,420036250,949.36458448
1042,420036210,420036330,1553.47897097
1043,420036210,420036350,196.093080814
1044,420036210,420036410,550.223973769
1045,420036210,420036600,1032.20383095
1046,420036210,420036620,561.722217863
1047,420036210,420036640,2129.51099565
1048,420036210,420036780,367.961458113
1049,420036230,420036330,608.187427714
1050,420036230,420036350,1059.60676579
1051,420036250,420036270,485.712342271
1052,420036250,420036290,0.0
1053,420036250,420036310,730.725267737
1054,420036250,420036330,754.233483928
1055,420036250,420036600,1055.34717591
1056,420036270,420036290,726.276518066
1057,420036270,420036310,0.0
1058,420036270,420036600,1703.33411063
1059,420036270,420037000,0.0
1060,420036270,420037250,370.134893103
1061,420036270,420037310,0.0
1062,420036290,420036310,650.435008327
1063,420036290,420036330,489.5387931
1064,420036290,420039130,595.46135443
1065,420036290,420037000,1434.50400587
1066,420036290,420037250,0.0
1067,420036310,420036330,2728.37099601
1068,420036330,420036350,3164.90925618
1069,420036330,420039130,605.705276635
1070,420036330,420039230,879.123595859
1071,420036330,420039820,0.0
1072,420036350,420039230,0.0
1073,420036350,420036370,2889.81094993
1074,420036350,420036390,719.593687516
1075,420036350,420039820,1294.02458188
1076,420039080,420039090,5291.80319211
1077,420039080,420035460,1172.00689257
1078,420039080,42003G931,285.873505778
1079,420039080,42003G960,899.935896858
1080,420039090,42003G931,509.470340026
1081,420039090,42003G940,539.865161458
1082,420039090,42003G951,3158.42731171
1083,420039110,420039130,1496.05356169
1084,420039110,420039150,2586.59173041
1085,420039110,420039210,859.437189171
1086,420039110,420039250,2729.06932528
1087,420039110,420037020,1127.34274566
1088,420039110,420037080,1178.61963308
1089,420039110,420037120,976.061628588
1090,420039130,420039230,2960.04934227
1091,420039130,420039250,41.0323617628
1092,420039130,420037000,1613.83118906
1093,420039130,420037020,3768.04126566
1094,420039150,420039170,1538.21353494
1095,420039150,420039190,920.455435242
1096,420039150,420039210,2562.43397832
1097,420039150,420039250,358.775659706
1098,420039150,420039270,497.891367652
1099,420039150,420039510,2476.95903681
1100,420039170,420039190,654.967153784
1101,420039170,420039490,115.098863666
1102,420039170,420039510,293.969775324
1103,420039170,420039750,0.0
1104,420039170,420039760,1726.55248694
1105,420039170,420039790,0.0
1106,420039190,420039230,203.176363153
1107,420039190,420039250,3213.183826
1108,420039190,420039760,0.0
1109,420039190,420039790,4895.30803513
1110,420039190,420039820,100.966002178
1111,420039210,420039270,719.036727613
1112,420039210,420037100,629.730415774
1113,420039210,420037120,781.643959692
1114,420039210,420037180,3711.60104108
1115,420039210,420037220,0.0
1116,420039230,420039250,1740.11251966
1117,420039230,420039790,2868.88437016
1118,420039230,420039820,5161.93891126
1119,42003D220,42003D240,3129.9838055
1120,42003D220,42003D180,1601.9696084
1121,42003D220,42003D200,1731.61836608
1122,42003D220,420032961,1236.3796107
1123,42003D240,42003D260,8019.38671289
1124,42003D240,42003D180,792.208042163
1125,42003D240,420032961,924.493897092
1126,42003D240,42003B640,1481.11695873
1127,42003D260,42003D280,1146.69151099
1128,42003D260,420032961,501.012238143
1129,42003D260,42003B640,164.185169227
1130,42003D260,42003B680,3368.7679768
1131,42003D260,42003B700,1316.76104925
1132,42003D280,42003D300,1700.47357824
1133,42003D280,42003D310,3207.16699019
1134,42003D280,420032961,3200.50700665
1135,42003D280,420032971,2439.42580802
1136,42003D280,42003B680,1615.48875376
1137,42003D280,42003B800,412.947404745
1138,42003D280,42003B820,4854.15625125
1139,42003D300,42003D310,125.116407291
1140,42003D300,42003D320,5950.13265147
1141,42003D300,420033095,13601.7608924
1142,42003D300,42003E356,347.167210159
1143,42003D300,42003B800,1581.58506067
1144,42003D300,420033530,1706.79857915
1145,42003D300,420033551,416.106225949
1146,42003C990,42003D010,3295.16248555
1147,42003C990,42003D070,0.0
1148,42003D010,42003D030,1271.98940563
1149,42003D010,42003D050,506.379643354
1150,42003D010,42003D070,1291.43725005
1151,42003D010,42003C540,1315.60602232
1152,42003D010,42003C660,3836.41720616
1153,42003D010,42003C720,53.8448952767
1154,42003D030,42003D050,3483.85627482
1155,42003D030,42003D090,4961.76461172
1156,42003D030,42003C660,278.034038843
1157,42003D050,42003D070,5906.08235895
1158,42003D050,42003D090,3279.71673954
1159,42003D070,42003D090,3612.32468093
1160,42003D070,42003B720,3906.95679447
1161,42003D070,420033460,2167.31238372
1162,42003D070,42003F641,1989.60095839
1163,42003D070,42003321,765.654664332
1164,42003D090,42003B720,3499.18051788
1165,42003D090,42003B920,6727.78863593
1166,42003D090,42003B980,2616.42110587
1167,42003D090,42003C420,56.6477733558
1168,42003D090,42003C660,905.649205646
1169,42003E960,420034350,889.504110648
1170,42003E960,42003990,2791.94038553
1171,42003E970,42003E980,10261.0838086
1172,42003E970,420034400,1848.66264924
1173,42003E980,420034400,918.416873058
1174,42003E980,420034461,235.648759558
1175,42003E980,420034490,6153.10597399
1176,42003E980,420034710,0.0
1177,42003E980,420031320,1518.94072713
1178,42003E990,42003F000,1918.77419506
1179,42003E990,420034380,1567.68203249
1180,42003E990,42003B900,0.0
1181,42003E990,420032501,0.0
1182,42003E990,420032510,1775.79280859
1183,42003F060,42003F070,21255.1335099
1184,42003F060,42003F010,18691.4478703
1185,42003F060,42003F020,6323.33247221
1186,42003F060,420031960,1194.32770674
1187,42003F060,420031970,1227.82765577
1188,42003F060,4200310,13040.2277638
1189,42003F060,42003310,12182.7305073
1190,42003F070,420033140,0.0
1191,42003F070,4200310,4335.65455315
1192,42003F070,420032350,7560.24894528
1193,42003F070,42003310,6461.25630571
1194,42003F010,42003F020,3816.37757557
1195,42003F010,420035390,2110.73630592
1196,42003F010,42003F041,3422.70573342
1197,42003F010,4200310,2376.86206448
1198,42003F020,42003F030,2145.00463179
1199,42003F020,42003F041,273.342853094
1200,42003F020,420031960,2642.13795478
1201,42003F030,42003F041,6399.61105901
1202,42003F030,420031960,2115.14393882
1203,42003G120,42003G130,6621.40112794
1204,42003G120,42003G140,0.0
1205,42003G120,42003596,0.0
1206,42003G130,42003G140,986.036950452
1207,42003G130,42003G180,1823.79052756
1208,42003G130,42003G190,8117.47089834
1209,42003G130,42003G200,4638.77308022
1210,42003G130,42003623,0.0
1211,42003G140,42003G150,639.971000349
1212,42003G140,42003G160,13282.057487
1213,42003G140,42003G171,2038.96419368
1214,42003G140,42003G180,0.0
1215,42003G140,42003G190,3336.82983999
