GEOID,IDNUM
420912835UPPER DUBLIN TWP VTD 04 ED 03,5599
420913120UPPER DUBLIN TWP VTD 05 ED 01,5600
420913130UPPER DUBLIN TWP VTD 05 ED 02,5601
420913140UPPER DUBLIN TWP VTD 06 ED 01,5602
420913150UPPER DUBLIN TWP VTD 06 ED 02,5603
420912875UPPER DUBLIN TWP VTD 06 ED 03,5604
42091911FRANCONIA TWP P2,5605
42091918FRANCONIA TWP P5,5606
42091928FRANCONIA TWP P8,5607
42091305ABINGTON TWP WD 12 DIST 03,5608
42091335ABINGTON TWP WD 13 DIST 03,5609
42091345ABINGTON TWP WD 14 DIST 01,5610
42091355ABINGTON TWP WD 14 DIST 02,5611
42091365ABINGTON TWP WD 15 DIST 01,5612
42091400AMBLER VTD 01,5613
42091410AMBLER VTD 02,5614
420911220LANSDALE VTD 01 ED 02,5615
420911230LANSDALE VTD 01 ED 03,5616
420911240LANSDALE VTD 02 ED 01,5617
420911250LANSDALE VTD 02 ED 02,5618
420911260LANSDALE VTD 02 ED 03,5619
420911270LANSDALE VTD 03 ED 01,5620
420911280LANSDALE VTD 03 ED 02,5621
420911290LANSDALE VTD 03 ED 03,5622
420911985MONTGOMERY TWP VTD 06,5623
420911987MONTGOMERY TWP VTD 07,5624
420911989MONTGOMERY TWP VTD 08,5625
420912040NARBERTH VTD 01,5626
420912050NARBERTH VTD 02,5627
420912060NARBERTH VTD 03,5628
420913160UPPER DUBLIN TWP VTD 07 ED 01,5629
420913170UPPER DUBLIN TWP VTD 07 ED 02,5630
420912895UPPER DUBLIN TWP VTD 07 ED 03,5631
420913180UPPER FREDERICK TWP,5632
420913193UPPER GWYNEDD TWP VTD 01,5633
42091420AMBLER VTD 03,5634
42091430BRIDGEPORT VTD 01,5635
42091440BRIDGEPORT VTD 02,5636
42091450BRIDGEPORT VTD 03,5637
42091460BRYN ATHYN,5638
42091470CHELTENHAM TWP VTD 01 ED 01,5639
42091480CHELTENHAM TWP VTD 01 ED 02,5640
42091490CHELTENHAM TWP VTD 01 ED 03,5641
420911263LIMERICK TWP WD 01,5642
420911271LIMERICK TWP WD 02,5643
420911279LIMERICK TWP WD 03,5644
420911287LIMERICK TWP WD 04,5645
420911295LIMERICK TWP WD 05,5646
420912025NEW HANOVER TWP DIST 02,5647
420912035NEW HANOVER TWP DIST 03,5648
420912070NEW HANOVER TWP WD 01,5649
420912090NORRISTOWN VTD 01 ED 01,5650
420912100NORRISTOWN VTD 01 ED 02,5651
420913200UPPER GWYNEDD TWP VTD 02,5652
420913210UPPER GWYNEDD TWP VTD 03,5653
420913223UPPER GWYNEDD TWP VTD 04,5654
420913233UPPER GWYNEDD TWP VTD 05,5655
420912953UPPER GWYNEDD TWP VTD 06,5656
420912956UPPER GWYNEDD TWP VTD 07,5657
420913240UPPER HANOVER TWP VTD 01,5658
42091500CHELTENHAM TWP VTD 01 ED 04,5659
42091510CHELTENHAM TWP VTD 02 ED 01,5660
42091520CHELTENHAM TWP VTD 02 ED 02,5661
42091530CHELTENHAM TWP VTD 02 ED 03,5662
42091540CHELTENHAM TWP VTD 02 ED 04,5663
42091550CHELTENHAM TWP VTD 03 ED 01,5664
420911303LOWER FREDERICK 1,5665
420911307LOWER FREDERICK 2,5666
420911340LOWER GWYNEDD TWP VTD 01 ED 01,5667
420911350LOWER GWYNEDD TWP VTD 01 ED 02,5668
420911323LOWER GWYNEDD TWP VTD 01 ED 03,5669
420911326LOWER GWYNEDD TWP VTD 01 ED 04,5670
420912110NORRISTOWN VTD 01 ED 03,5671
420912120NORRISTOWN VTD 02 ED 01,5672
420912130NORRISTOWN VTD 02 ED 02,5673
420912140NORRISTOWN VTD 02 ED 03,5674
420912160NORRISTOWN VTD 03 ED 01,5675
420912170NORRISTOWN VTD 03 ED 02,5676
420913250UPPER HANOVER TWP VTD 02,5677
420913260UPPER HANOVER TWP VTD 03,5678
420913270UPPER MERION TWP VTD BELMONT ED 01,5679
420913280UPPER MERION TWP VTD BELMONT ED 02,5680
42091560CHELTENHAM TWP VTD 03 ED 02,5681
42091570CHELTENHAM TWP VTD 03 ED 03,5682
42091580CHELTENHAM TWP VTD 03 ED 04,5683
42091590CHELTENHAM TWP VTD 04 ED 01,5684
42091600CHELTENHAM TWP VTD 04 ED 02,5685
42091610CHELTENHAM TWP VTD 04 ED 03,5686
420911360LOWER GWYNEDD TWP VTD 02 ED 01,5687
420911370LOWER GWYNEDD TWP VTD 02 ED 02,5688
420911380LOWER MERION TWP WD 01 PCT 01,5689
420911390LOWER MERION TWP WD 01 PCT 02,5690
420911400LOWER MERION TWP WD 01 PCT 03,5691
420912190NORRISTOWN VTD 03 ED 03,5692
420912200NORRISTOWN VTD 04 ED 01,5693
420912210NORRISTOWN VTD 04 ED 02,5694
420912220NORRISTOWN VTD 04 ED 03,5695
420912400NORTH WALES VTD 01,5696
420912410NORTH WALES VTD 02,5697
420912420NORTH WALES VTD 03,5698
420912430PENNSBURG,5699
420913290UPPER MERION TWP VTD BELMONT ED 03,5700
420913300UPPER MERION TWP VTD BELMONT ED 04,5701
420913310UPPER MERION TWP VTD BELMONT ED 05,5702
420913320UPPER MERION TWP VTD CANDLEBROOK ED 01,5703
420913831WHITPAIN TWP VTD 05,5704
420913835WHITPAIN TWP VTD 06,5705
42091620CHELTENHAM TWP VTD 04 ED 04,5706
42091630CHELTENHAM TWP VTD 05 ED 01,5707
42091640CHELTENHAM TWP VTD 05 ED 02,5708
42091650CHELTENHAM TWP VTD 05 ED 03,5709
42091660CHELTENHAM TWP VTD 05 ED 04,5710
42091670CHELTENHAM TWP VTD 06 ED 01,5711
42091680CHELTENHAM TWP VTD 06 ED 02,5712
420911420LOWER MERION TWP WD 02 PCT 01,5713
420911430LOWER MERION TWP WD 02 PCT 02,5714
420911440LOWER MERION TWP WD 02 PCT 03,5715
420911470LOWER MERION TWP WD 03 DIST 03,5716
420912195PERKIOMEN TWP WD 01,5717
420912205PERKIOMEN TWP WD 02,5718
420912450PLYMOUTH TWP VTD 01 ED 01,5719
420912460PLYMOUTH TWP VTD 01 ED 02,5720
420912470PLYMOUTH TWP VTD 02 ED 01,5721
420912480PLYMOUTH TWP VTD 02 ED 02,5722
420912490PLYMOUTH TWP VTD 02 ED 03,5723
420912500PLYMOUTH TWP VTD 03 ED 01,5724
420913841WHITPAIN TWP VTD 07,5725
420913845WHITPAIN TWP VTD 08,5726
420913855WHITPAIN TWP VTD 09,5727
420913810WHITPAIN TWP VTD 10,5728
420913861WHITPAIN TWP VTD 11,5729
42091690CHELTENHAM TWP VTD 06 ED 03,5730
42091700CHELTENHAM TWP VTD 07 ED 01,5731
42091710CHELTENHAM TWP VTD 07 ED 02,5732
42091720CHELTENHAM TWP VTD 07 ED 03,5733
42091730COLLEGEVILLE,5734
42091740CONSHOHOCKEN VTD 01,5735
420911450LOWER MERION TWP WD 03 PCT 01,5736
420911460LOWER MERION TWP WD 03 PCT 02,5737
420911480LOWER MERION TWP WD 04 PCT 01,5738
420911490LOWER MERION TWP WD 04 PCT 02,5739
420911500LOWER MERION TWP WD 04 PCT 03,5740
420911510LOWER MERION TWP WD 05 PCT 01,5741
420912510PLYMOUTH TWP VTD 03 ED 02,5742
420912540PLYMOUTH TWP VTD 03 ED 03,5743
420912520PLYMOUTH TWP VTD 04 ED 01,5744
420912530PLYMOUTH TWP VTD 04 ED 02,5745
420912560POTTSTOWN VTD 01 ED 01,5746
420912570POTTSTOWN VTD 01 ED 02,5747
420913646WORCESTER TWP DIST EAST DIST 01,5748
420913652WORCESTER TWP DIST EAST DIST 02,5749
420913658WORCESTER TWP DIST EAST DIST 03,5750
420913665WORCESTER TWP DIST WEST,5751
42091750CONSHOHOCKEN VTD 02,5752
42091760CONSHOHOCKEN VTD 03,5753
42091770CONSHOHOCKEN VTD 04,5754
42091780CONSHOHOCKEN VTD 05,5755
42091790CONSHOHOCKEN VTD 06,5756
42091800CONSHOHOCKEN VTD 07,5757
42091806DOUGLASS TWP DIST 02,5758
42091812DOUGLASS TWP DIST 03,5759
420911520LOWER MERION TWP WD 05 PCT 02,5760
420911485LOWER MERION TWP WD 05 PCT 03,5761
420911530LOWER MERION TWP WD 06 PCT 01,5762
420911540LOWER MERION TWP WD 06 PCT 02,5763
420911550LOWER MERION TWP WD 06 PCT 03,5764
420911560LOWER MERION TWP WD 07 PCT 01,5765
420912580POTTSTOWN VTD 02 ED 01,5766
420912610POTTSTOWN VTD 02 ED 02,5767
420912600POTTSTOWN VTD 03,5768
420912620POTTSTOWN VTD 04,5769
420912630POTTSTOWN VTD 05,5770
420913330UPPER MERION TWP VTD CANDLEBROOK ED 02,5771
420913340UPPER MERION TWP VTD GULPH ED 01,5772
420913350UPPER MERION TWP VTD GULPH ED 02,5773
42091818DOUGLASS TWP DIST 04,5774
42091810DOUGLASS TWP WD 01,5775
42091830EAST GREENVILLE,5776
42091840EAST NORRITON TWP VTD 01 ED 01,5777
42091850EAST NORRITON TWP VTD 01 ED 02,5778
42091860EAST NORRITON TWP VTD 01 ED 03,5779
42091870EAST NORRITON TWP VTD 01 ED 04,5780
420911570LOWER MERION TWP WD 07 PCT 02,5781
420911580LOWER MERION TWP WD 07 PCT 03,5782
420911590LOWER MERION TWP WD 08 PCT 01,5783
420911600LOWER MERION TWP WD 08 PCT 02,5784
420911610LOWER MERION TWP WD 08 PCT 03,5785
420911620LOWER MERION TWP WD 08 PCT 04,5786
420911630LOWER MERION TWP WD 09 PCT 01,5787
420912640POTTSTOWN VTD 06,5788
42091PR415POTTSTOWN VTD 07 ED 01,5789
42091PR416POTTSTOWN VTD 07 ED 02,5790
420912660RED HILL,5791
420912670ROCKLEDGE,5792
420912680ROYERSFORD VTD 01,5793
420912690ROYERSFORD VTD 02,5794
420912730SALFORD TWP,5795
420913360UPPER MERION TWP VTD KING ED 01,5796
420913370UPPER MERION TWP VTD KING ED 02,5797
420913380UPPER MERION TWP VTD ROBERTS,5798
420913390UPPER MERION TWP VTD SWEDELAND,5799
420913400UPPER MERION TWP VTD SWEDESBURG,5800
420913410UPPER MORELAND TWP VTD 01 ED 01,5801
42091880EAST NORRITON TWP VTD 02 ED 01,5802
42091890EAST NORRITON TWP VTD 02 ED 02,5803
42091900EAST NORRITON TWP VTD 02 ED 03,5804
42091910EAST NORRITON TWP VTD 02 ED 04,5805
42091913FRANCONIA TWP VTD NORTH ED EAST,5806
42091916FRANCONIA TWP VTD NORTH ED WEST,5807
420911640LOWER MERION TWP WD 09 PCT 02,5808
420911650LOWER MERION TWP WD 09 PCT 03,5809
420911660LOWER MERION TWP WD 10 PCT 01,5810
420911670LOWER MERION TWP WD 10 PCT 02,5811
420911680LOWER MERION TWP WD 10 PCT 03,5812
420911690LOWER MERION TWP WD 11 PCT 01,5813
420911700LOWER MERION TWP WD 11 PCT 02,5814
420911710LOWER MERION TWP WD 11 PCT 03,5815
420912740SCHWENKSVILLE,5816
420912750SKIPPACK TWP VTD 01,5817
420912760SKIPPACK TWP VTD 02,5818
42091PR417SKIPPACK TWP VTD 03,5819
420912770SOUDERTON VTD 01,5820
420912780SOUDERTON VTD 02,5821
420913420UPPER MORELAND TWP VTD 01 ED 02,5822
420913430UPPER MORELAND TWP VTD 02 ED 01,5823
420913440UPPER MORELAND TWP VTD 02 ED 02,5824
420913450UPPER MORELAND TWP VTD 03 ED 01,5825
420913460UPPER MORELAND TWP VTD 03 ED 02,5826
420913470UPPER MORELAND TWP VTD 04 ED 01,5827
42091923FRANCONIA TWP VTD SOUTH ED EAST,5828
42091926FRANCONIA TWP VTD SOUTH ED WEST,5829
42091940GREEN LANE,5830
42091950HATBORO VTD NORTH ED 01,5831
42091960HATBORO VTD NORTH ED 02,5832
42091970HATBORO VTD SOUTH ED 01,5833
420911720LOWER MERION TWP WD 12 PCT 01,5834
420911730LOWER MERION TWP WD 12 PCT 02,5835
420911740LOWER MERION TWP WD 12 PCT 03,5836
420911750LOWER MERION TWP WD 13 PCT 01,5837
420911760LOWER MERION TWP WD 13 PCT 02,5838
420911725LOWER MERION TWP WD 13 PCT 03,5839
420911770LOWER MERION TWP WD 14 PCT 01,5840
420912790SOUDERTON VTD 03,5841
420912800SPRINGFIELD TWP VTD 01 ED 01,5842
420912810SPRINGFIELD TWP VTD 01 ED 02,5843
420912820SPRINGFIELD TWP VTD 02 ED 01,5844
420912830SPRINGFIELD TWP VTD 02 ED 02,5845
420912840SPRINGFIELD TWP VTD 02 ED 03,5846
420912850SPRINGFIELD TWP VTD 03 ED 01,5847
420913480UPPER MORELAND TWP VTD 04 ED 02,5848
420913490UPPER MORELAND TWP VTD 05 ED 01,5849
420913500UPPER MORELAND TWP VTD 05 ED 02,5850
420913510UPPER MORELAND TWP VTD 06 ED 01,5851
420913520UPPER MORELAND TWP VTD 06 ED 02,5852
420913530UPPER MORELAND TWP VTD 07 ED 01,5853
420913540UPPER MORELAND TWP VTD 07 ED 02,5854
42091980HATBORO VTD SOUTH ED 02,5855
42091991HATFIELD TWP VTD 1-1,5856
420911000HATFIELD TWP VTD 1-2,5857
420911010HATFIELD TWP VTD 2-1,5858
42091990HATFIELD TWP VTD 2-2,5859
420911780LOWER MERION TWP WD 14 PCT 02,5860
420911790LOWER MERION TWP WD 14 PCT 03,5861
420911800LOWER MORELAND TWP VTD 01,5862
420911810LOWER MORELAND TWP VTD 02,5863
420911820LOWER MORELAND TWP VTD 03,5864
420911785LOWER MORELAND TWP VTD 04 PCT 01,5865
420912860SPRINGFIELD TWP VTD 03 ED 02,5866
420912870SPRINGFIELD TWP VTD 04 ED 01,5867
420912880SPRINGFIELD TWP VTD 04 ED 02,5868
420912890SPRINGFIELD TWP VTD 05 ED 01,5869
420912900SPRINGFIELD TWP VTD 05 ED 02,5870
420912910SPRINGFIELD TWP VTD 06 ED 01,5871
420912920SPRINGFIELD TWP VTD 06 ED 02,5872
420913550UPPER POTTSGROVE TWP,5873
420913561UPPER PROVIDENCE TWP VTD MINGO ED 01,5874
420913565UPPER PROVIDENCE TWP VTD MINGO ED 02,5875
420913570UPPER PROVIDENCE TWP VTD MONT CLARE,5876
420913580UPPER PROVIDENCE TWP VTD OAKS,5877
420913590UPPER PROVIDENCE TWP VTD TRAPPE,5878
4209190ABINGTON TWP VTD 03 ED 03,5879
42091150ABINGTON TWP VTD 06 ED 02,5880
42091230ABINGTON TWP VTD 09 ED 02,5881
42091310ABINGTON TWP VTD 12 ED 02,5882
42091330ABINGTON TWP VTD 13 ED 01,5883
42091340ABINGTON TWP VTD 13 ED 02,5884
42091390ABINGTON TWP VTD 15 ED 02,5885
420911011HATFIELD TWP VTD 3-1,5886
420911020HATFIELD TWP VTD 3-2,5887
420911021HATFIELD TWP VTD 4-1,5888
420911022HATFIELD TWP VTD 4-2,5889
420911023HATFIELD TWP VTD 5-1,5890
420911795LOWER MORELAND TWP VTD 04 PCT 02,5891
420911840LOWER MORELAND TWP VTD 05,5892
420911850LOWER MORELAND TWP VTD 06,5893
420911815LOWER POTTSGROVE TWP VTD 01,5894
420911822LOWER POTTSGROVE TWP VTD 02,5895
420911829LOWER POTTSGROVE TWP VTD 03,5896
420911836LOWER POTTSGROVE TWP VTD 04,5897
420912930SPRINGFIELD TWP VTD 07 ED 01,5898
420912940SPRINGFIELD TWP VTD 07 ED 02,5899
420912950TELFORD,5900
420913012TOWAMENCIN TWP DIST 01 PCT 03,5901
420913000TOWAMENCIN TWP DIST 02 PCT 03,5902
420913011TOWAMENCIN TWP DIST 03 PCT 03,5903
420913600UPPER SALFORD TWP,5904
420913610WEST CONSHOHOCKEN,5905
420913620WEST NORRITON TWP VTD 01 ED 01,5906
420913630WEST NORRITON TWP VTD 01 ED 02,5907
420913640WEST NORRITON TWP VTD 02 ED 01,5908
420913650WEST NORRITON TWP VTD 02 ED 02,5909
420913660WEST NORRITON TWP VTD 03 ED 01,5910
420913670WEST NORRITON TWP VTD 03 ED 02,5911
420915ABINGTON TWP WD 01 DIST 01,5912
4209115ABINGTON TWP WD 01 DIST 02,5913
4209125ABINGTON TWP WD 01 DIST 03,5914
4209135ABINGTON TWP WD 02 DIST 01,5915
4209145ABINGTON TWP WD 02 DIST 02,5916
4209155ABINGTON TWP WD 02 DIST 03,5917
4209165ABINGTON TWP WD 03 DIST 01,5918
420911030HATFIELD TWP VTD 5-2,5919
420911040HATFIELD,5920
420911050HORSHAM TWP WD 01 ED 01,5921
420911060HORSHAM TWP WD 01 ED 02,5922
420911055HORSHAM TWP WD 01 ED 03,5923
420911065HORSHAM TWP WD 01 ED 04,5924
420911067HORSHAM TWP WD 01 ED 05,5925
420911880LOWER PROVIDENCE TWP VTD 01 ED 01,5926
420911890LOWER PROVIDENCE TWP VTD 02 ED 01,5927
420911900LOWER PROVIDENCE TWP VTD 02 ED 02,5928
420911910LOWER PROVIDENCE TWP VTD 02 ED 03,5929
420911920LOWER PROVIDENCE TWP VTD 03 ED 01,5930
420912960TOWAMENCIN TWP VTD 01 ED 01,5931
420912970TOWAMENCIN TWP VTD 01 ED 02,5932
420912980TOWAMENCIN TWP VTD 02 ED 01,5933
420912990TOWAMENCIN TWP VTD 02 ED 02,5934
420913010TOWAMENCIN TWP VTD 03 ED 01,5935
420913020TOWAMENCIN TWP VTD 03 ED 02,5936
420913680WEST NORRITON TWP VTD 04 ED 01,5937
420913690WEST NORRITON TWP VTD 04 ED 02,5938
420913700WEST POTTSGROVE TWP,5939
420913710WHITEMARSH TWP VTD EAST ED 01,5940
420913720WHITEMARSH TWP VTD EAST ED 02,5941
420913730WHITEMARSH TWP VTD MIDDLE ED 01,5942
420913740WHITEMARSH TWP VTD MIDDLE ED 02,5943
4209175ABINGTON TWP WD 03 DIST 02,5944
4209195ABINGTON TWP WD 04 DIST 01,5945
42091105ABINGTON TWP WD 04 DIST 02,5946
42091115ABINGTON TWP WD 05 DIST 01,5947
42091125ABINGTON TWP WD 05 DIST 02,5948
42091135ABINGTON TWP WD 06 DIST 01,5949
420911090HORSHAM TWP WD 02 ED 01,5950
420911085HORSHAM TWP WD 02 ED 02,5951
420911098HORSHAM TWP WD 02 ED 03,5952
420911105HORSHAM TWP WD 02 ED 04,5953
420911108HORSHAM TWP WD 03 ED 01,5954
420911113HORSHAM TWP WD 03 ED 02,5955
420911930LOWER PROVIDENCE TWP VTD 03 ED 02,5956
420911940LOWER PROVIDENCE TWP VTD 03 ED 03,5957
420911945LOWER PROVIDENCE TWP VTD 03 ED 04,5958
420911845LOWER PROVIDENCE TWP WD 01 PCT 02,5959
420911875LOWER PROVIDENCE TWP WD 02 PCT 04,5960
420913030TRAPPE,5961
420913040UPPER DUBLIN TWP VTD 01 ED 01,5962
420913050UPPER DUBLIN TWP VTD 01 ED 02,5963
420912775UPPER DUBLIN TWP VTD 01 ED 03,5964
420913060UPPER DUBLIN TWP VTD 02 ED 01,5965
420913750WHITEMARSH TWP VTD MIDDLE ED 03,5966
420913760WHITEMARSH TWP VTD MIDDLE ED 04,5967
420913770WHITEMARSH TWP VTD MIDDLE ED 05,5968
420913780WHITEMARSH TWP VTD WEST ED 01,5969
420913790WHITEMARSH TWP VTD WEST ED 02,5970
420913800WHITEMARSH TWP VTD WEST ED 03,5971
4209310ANTHONY TWP,5972
4209390LIMESTONE TWP,5973
4209380LIBERTY TWP,5974
42093150WEST HEMLOCK TWP,5975
4209370DERRY TWP,5976
42093140WASHINGTONVILLE,5977
42093130VALLEY TWP,5978
42093115MAHONING TWP DIST 02,5979
42093120MAYBERRY TWP,5980
4209320COOPER TWP,5981
4209330DANVILLE VTD 01,5982
4209350DANVILLE VTD 03,5983
4209360DANVILLE VTD 04,5984
42093105MAHONING TWP DIST 01,5985
4209340DANVILLE VTD 02,5986
42095560EASTON WD 10 DIST EAST,5987
42095580EASTON WD 11,5988
42095590EASTON WD 12,5989
42095570EASTONWD 10 DIST WEST,5990
42095594FORKS TWP VTD EASTERN DIST 01,5991
42095601FORKS TWP VTD EASTERN DIST 02,5992
42095608FORKS TWP VTD WESTERN DIST 01,5993
42095615FORKS TWP VTD WESTERN DIST 02,5994
42095620FREEMANSBURG,5995
42095630GLENDON,5996
42095640HANOVER TWP VTD 01,5997
42095650HANOVER TWP VTD 02,5998
42095660HANOVER TWP VTD 03,5999
42095665HANOVER TWP VTD 04,6000
42095667HANOVER TWP VTD 05,6001
42095668HANOVER TWP VTD 06,6002
42095670HELLERTOWN WD 01,6003
42095680HELLERTOWN WD 02,6004
42095690HELLERTOWN WD 03,6005
42095700LEHIGH TWP DIST CENTRAL,6006
42095710LEHIGH TWP DIST DANIELSVILLE,6007
42095720LEHIGH TWP DIST NORTHWEST,6008
42095730LEHIGH TWP DIST PENNSVILLE,6009
42095740LEHIGH TWP DIST TREICHLERS,6010
42095750LOWER MT. BETHEL TWP DIST LOWER,6011
42095760LOWER MT. BETHEL TWP DIST UPPER,6012
42095770LOWER NAZARETH TWP VTD 01,6013
42095780LOWER NAZARETH TWP VTD 02,6014
42095790LOWER SAUCON TWP VTD 01 HELLERTOWN,6015
42095800LOWER SAUCON TWP VTD 02 LEITHSVILLE,6016
42095810LOWER SAUCON TWP VTD 03 LOWER SAUCON,6017
42095827LOWER SAUCON TWP VTD 04 SEIDERSVILLE,6018
42095830LOWER SAUCON TWP VTD 05 SHIMERSVILLE,6019
42095840LOWER SAUCON TWP VTD 06 WASSERGASS,6020
42095820LOWER SAUCON TWP VTD 07,6021
42095825LOWER SAUCON TWP VTD 08,6022
42095850MOORE TWP VTD BEERSVILLE,6023
42095860MOORE TWP VTD EASTERN,6024
42095870MOORE TWP VTD KLECKNERSVILLE,6025
42095880MOORE TWP VTD PT. PHILLIPS,6026
42095890NAZARETH WD 01,6027
42095900NAZARETH WD 02,6028
42095910NAZARETH WD 03,6029
42095920NORTH CATASAUQUA WD 01,6030
42095930NORTH CATASAUQUA WD 02,6031
42095940NORTHAMPTON WD 01,6032
42095950NORTHAMPTON WD 02,6033
42095960NORTHAMPTON WD 03,6034
42095970NORTHAMPTON WD 04,6035
42095980PALMER TWP VTD EASTERN,6036
42095990PALMER TWP VTD MIDDLE ED 01,6037
420951000PALMER TWP VTD MIDDLE ED 02,6038
420951010PALMER TWP VTD UPPER EASTERN,6039
420951020PALMER TWP VTD UPPER WESTERN,6040
420951030PALMER TWP VTD WESTERN ED 01,6041
4209510ALLEN TWP,6042
4209520BANGOR WD 01,6043
4209530BANGOR WD 02,6044
4209540BANGOR WD 03,6045
4209550BANGOR WD 04,6046
420951040PALMER TWP VTD WESTERN ED 02,6047
420951050PEN ARGYL WD 01,6048
420951060PEN ARGYL WD 02,6049
420951070PEN ARGYL WD 03,6050
420951080PEN ARGYL WD 04,6051
420951090PLAINFIELD TWP VTD BELFAST,6052
420951100PLAINFIELD TWP VTD DELABOLE,6053
420951110PLAINFIELD TWP VTD KESSLERSVILLE,6054
420951120PLAINFIELD TWP VTD PLAINFIELD CHURCH,6055
4209560BATH,6056
42095330BETHLEHEM TWP WD 01 DIST 01,6057
42095336BETHLEHEM TWP WD 01 DIST 02,6058
42095337BETHLEHEM TWP WD 01 DIST 03,6059
42095350BETHLEHEM TWP WD 01 DIST 2H,6060
42095340BETHLEHEM TWP WD 02 DIST 01,6061
42095345BETHLEHEM TWP WD 02 DIST 02,6062
42095360BETHLEHEM TWP WD 02 DIST 1H,6063
420951130PORTLAND,6064
420951140ROSETO,6065
420951150STOCKERTOWN,6066
420951160TATAMY,6067
420951170UPPER MT. BETHEL TWP VTD CENTERVILLE,6068
420951180UPPER MT. BETHEL TWP VTD JOHNSONVILLE,6069
420951190UPPER MT. BETHEL TWP VTD NORTH BANGOR,6070
420951200UPPER MT. BETHEL TWP VTD SLATEFORD,6071
420951210UPPER MT. BETHEL TWP VTD WILLIAMSBURG,6072
420951220UPPER NAZARETH TWP VTD EAST,6073
42095361BETHLEHEM TWP WD 02 DIST 3H,6074
42095355BETHLEHEM TWP WD 03 DIST 01,6075
42095365BETHLEHEM TWP WD 03 DIST 02,6076
42095367BETHLEHEM TWP WD 03 DIST 03,6077
42095335BETHLEHEM TWP WD 03 DIST 04,6078
42095370BETHLEHEM TWP WD 03 DIST 4H,6079
42095378BETHLEHEM TWP WD 04 DIST 01,6080
42095377BETHLEHEM TWP WD 04 DIST 02,6081
42095375BETHLEHEM TWP WD 04 DIST 03,6082
420951230UPPER NAZARETH TWP VTD WEST,6083
420951240WALNUTPORT,6084
420951250WASHINGTON TWP VTD LOWER,6085
420951260WASHINGTON TWP VTD UPPER,6086
420951270WEST EASTON,6087
420951280WILLIAMS TWP VTD EASTERN,6088
420951290WILLIAMS TWP VTD MIDDLE,6089
420951300WILLIAMS TWP VTD UPPER,6090
4209570BETHLEHEM WD 01 ED NORTH,6091
4209580BETHLEHEM WD 01 ED SOUTH,6092
4209590BETHLEHEM WD 02,6093
42095100BETHLEHEM WD 03,6094
42095115BETHLEHEM WD 04 ED NORTH,6095
42095117BETHLEHEM WD 04 ED SOUTH,6096
42095130BETHLEHEM WD 05,6097
42095140BETHLEHEM WD 06,6098
42095150BETHLEHEM WD 07,6099
42095160BETHLEHEM WD 08,6100
42095170BETHLEHEM WD 09 DIST 01,6101
42095180BETHLEHEM WD 09 DIST 02,6102
42095190BETHLEHEM WD 09 DIST 03,6103
420951310WILLIAMS TWP VTD WESTERN,6104
420951320WILSON WD 01,6105
420951330WILSON WD 02,6106
420951340WILSON WD 03,6107
420951350WIND GAP,6108
42095200BETHLEHEM WD 14 DIST 01,6109
42095210BETHLEHEM WD 14 DIST 02,6110
42095220BETHLEHEM WD 14 DIST 03,6111
42095230BETHLEHEM WD 14 DIST 04,6112
42095240BETHLEHEM WD 14 DIST 05,6113
42095250BETHLEHEM WD 14 DIST 06,6114
42095255BETHLEHEM WD 14 DIST 07,6115
42095270BETHLEHEM WD 14 DIST 08,6116
42095280BETHLEHEM WD 15 DIST 01,6117
42095290BETHLEHEM WD 15 DIST 02,6118
42095300BETHLEHEM WD 15 DIST 03,6119
42095310BETHLEHEM WD 16,6120
42095320BETHLEHEM WD 17,6121
42095380BUSHKILL TWP VTD CENTRE,6122
42095390BUSHKILL TWP VTD CHERRY HILL,6123
42095400BUSHKILL TWP VTD CLEARFIELD,6124
42095410CHAPMAN,6125
42095420EAST ALLEN TWP VTD EAST,6126
42095430EAST ALLEN TWP VTD WEST,6127
42095440EAST BANGOR,6128
42095450EASTON WD 02,6129
42095460EASTON WD 03 DIST 02,6130
42095470EASTON WD 03 DIST 03,6131
42095480EASTON WD 03 DIST 04,6132
42095490EASTON WD 04,6133
42095500EASTON WD 05,6134
42095510EASTON WD 06,6135
42095520EASTON WD 07,6136
42095530EASTON WD 08 DIST EAST,6137
42095540EASTON WD 08 DIST WEST,6138
42095550EASTON WD 09,6139
42097810SUNBURY WD 08,6140
42097820SUNBURY WD 09,6141
42097830TURBOT TWP VOTING DISTRICT,6142
42097840TURBOTVILLE VOTING DISTRICT,6143
42097850UPPER AUGUSTA TWP DIST NORTHEAST,6144
42097860UPPER AUGUSTA TWP DIST NORTHWEST,6145
42097870UPPER MAHANOY TWP VOTING DISTRICT,6146
42097880WASHINGTON TWP VOTING DISTRICT,6147
42097890WATSONTOWN WD 01,6148
42097900WATSONTOWN WD 02,6149
42097910WEST CAMERON TWP VOTING DISTRICT,6150
42097920WEST CHILLISQUAQUE TWP VOTING DISTRICT,6151
42097330MILTON WD 05,6152
42097930ZERBE TWP DIST EAST,6153
42097940ZERBE TWP DIST WEST,6154
4209710COAL TWP WD 01,6155
4209720COAL TWP WD 02,6156
4209730COAL TWP WD 03,6157
4209740COAL TWP WD 04 PCT 01,6158
4209750COAL TWP WD 04 PCT 02,6159
4209760COAL TWP WD 05,6160
4209770COAL TWP WD 06,6161
4209780COAL TWP WD 07,6162
4209790COAL TWP WD 08,6163
