,low,high
2936,6100461351,6100761381
2937,6100461351,6100861391
2938,6100461351,6101011399
2939,6100461351,6101061404
2940,6100471352,6100491354
2941,6100471352,6100611366
2942,6100481353,6100541359
2943,6100481353,6100751380
2944,6100481353,6100981396
2945,6100481353,6101001398
2946,6100481353,6101051403
2947,6100491354,6100611366
2948,6100491354,6100621367
2949,6100491354,6100981396
2950,6100491354,6101071405
2951,6100501355,6100651370
2952,6100501355,6100811386
2953,6100501355,6100991397
2954,6100501355,6101091407
2955,6100511356,6100791384
2956,6100521357,6100591364
2957,6100521357,48900128761
2958,6100541359,6100611366
2959,6100541359,6100721377
2960,6100541359,6100731378
2961,6100541359,6100741379
2962,6100541359,6100981396
2963,6100541359,6101001398
2964,6100551360,6100581363
2965,6100561361,6100781383
2966,6100561361,6100841389
2967,6100561361,6100871392
2968,6100571362,6100871392
2969,6100571362,48900048753
2970,6100581363,6100641369
2971,6100581363,21500015027
2972,6100581363,21500855110
2973,6100581363,21501695193
2974,6100591364,6100661371
2975,6100591364,6100671372
2976,6100591364,6100831388
2977,6100591364,6100991397
2978,6100601365,6100691374
2979,6100601365,6100711376
2980,6100601365,6100821387
2981,6100611366,6100731378
2982,6100611366,6100761381
2983,6100611366,6100981396
2984,6100621367,6100751380
2985,6100621367,6100981396
2986,6100621367,6101071405
2987,6100631368,6100701375
2988,6100631368,6100761381
2989,6100631368,6100961394
2990,6100641369,6100801385
2991,6100651370,6100661371
2992,6100651370,6100811386
2993,6100651370,6100951393
2994,6100651370,6100991397
2995,6100651370,6101051403
2996,6100661371,6100671372
2997,6100661371,6100951393
2998,6100661371,6100991397
2999,6100671372,6100951393
3000,6100671372,6101081406
3001,6100681373,6100711376
3002,6100681373,6100821387
3003,6100681373,6100861391
3004,6100681373,6101021400
3005,6100691374,6100701375
3006,6100691374,6100771382
3007,6100711376,6100821387
3008,6100711376,6100861391
3009,6100721377,6100731378
3010,6100721377,6100741379
3011,6100721377,6101061404
3012,6100731378,6100741379
3013,6100731378,6100761381
3014,6100731378,6101061404
3015,6100741379,6100951393
3016,6100741379,6101001398
3017,6100741379,6101021400
3018,6100741379,6101061404
3019,6100751380,6100981396
3020,6100761381,6100961394
3021,6100761381,6101011399
3022,6100761381,6101061404
3023,6100781383,6100801385
3024,6100781383,6100841389
3025,6100781383,6100871392
3026,6100791384,6101031401
3027,6100811386,6100991397
3028,6100841389,6100871392
3029,6100861391,6101011399
3030,6100861391,6101021400
3031,6100861391,6101061404
3032,6100951393,6101001398
3033,6100951393,6101051403
3034,6100951393,6101081406
3035,6100961394,6100971395
3036,6100981396,6101071405
3037,6101001398,6101051403
3038,6101011399,6101061404
3039,6101021400,6101061404
3040,35500416649,35500626670
3041,35500416649,35500836691
3042,35500416649,35500766684
3043,35500416649,35500456653
3044,35500626670,35500836691
3045,35500626670,35500576665
3046,35500626670,35500396647
3047,35500836691,35500576665
3048,35500836691,35500436651
3049,35500836691,35500766684
3050,35500576665,35500436651
3051,35500576665,35500566664
3052,35500576665,35500596667
3053,35500576665,35500536661
3054,35500576665,35500686676
3055,35500436651,35500566664
3056,35500566664,35500536661
3057,35500566664,35500976704
3058,35500566664,35500746682
3059,35500766684,35500776685
3060,35500766684,35500456653
3061,35500766684,35500466654
3062,35500456653,35500466654
3063,35500456653,35500336641
3064,35500466654,35500336641
3065,35500486656,35500846692
3066,35500486656,35500026610
3067,35500486656,35500726680
3068,35500846692,35501096716
3069,35500846692,35500026610
3070,35500846692,35500896697
3071,35500496657,35501036710
3072,35500496657,35501106717
3073,35500496657,35501016708
3074,35500336641,35500016609
3075,35500336641,35500306638
3076,35500016609,35500306638
3077,35500016609,35500386646
3078,35500016609,35501036710
3079,35500016609,35500396647
3080,35500016609,35500196627
3081,35500866694,35500506658
3082,35500866694,35500666674
3083,35500866694,35500596667
3084,35500506658,35500666674
3085,35500506658,35500596667
3086,35500506658,35500686676
3087,35500506658,35500696677
3088,35500666674,35500876695
3089,35500666674,35500696677
3090,35500596667,35500686676
3091,35500516659,35501036710
3092,35500306638,35500386646
3093,35500386646,35501036710
3094,35501036710,35501016708
3095,35501036710,35500196627
3096,35501036710,40901077135
3097,35501036710,40901087136
3098,35501036710,40901197147
3099,35500396647,35500196627
3100,35501096716,35500026610
3101,35501096716,35500896697
3102,35501096716,35500926735
3103,35500026610,35500646672
3104,35500026610,35500656673
3105,35500026610,35500196627
3106,35500026610,35500926735
3107,35500536661,35500686676
3108,35500536661,35500966703
3109,35500536661,35500976704
3110,35500536661,35500736681
3111,35500686676,35500966703
3112,35500686676,35500696677
3113,35500966703,35500696677
3114,35500966703,35500736681
3115,35500976704,35500716679
3116,35500976704,35500736681
3117,35500976704,35500746682
3118,35500876695,35500696677
3119,35500876695,35500726680
3120,35501156722,35501166723
3121,35501156722,35500886696
3122,35500696677,35500726680
3123,35500696677,35500736681
3124,35500646672,35500196627
3125,35500656673,35500196627
3126,35500656673,35500926735
3127,35501166723,35500036611
3128,35501166723,35500886696
3129,35500036611,35500886696
3130,35500036611,35501276734
3131,35500726680,35500716679
3132,35500726680,35500736681
3133,35500896697,35500926735
3134,35500716679,35500736681
3135,35500746682,35501136720
3136,35500806688,35501136720
3137,35501236730,35501076714
3138,35501236730,35500096617
3139,35501236730,35501106717
3140,35501236730,35500286636
3141,35501236730,35501016708
3142,35501076714,35500096617
3143,35501076714,35500286636
3144,35501076714,35501016708
3145,35500096617,35501106717
3146,35500096617,40901017129
3147,35500096617,40901077135
3148,35501106717,35501016708
3149,35500286636,35501016708
3150,35500196627,35500186626
3151,35500196627,40901067134
3152,35500196627,40901097137
3153,35500196627,40901157143
3154,35500196627,40901167144
3155,35500196627,40901197147
3156,35500196627,40901207148
3157,35500196627,27300425810
3158,35500196627,7000171
3159,35500196627,7000373
3160,35500196627,700175
3161,35501276734,35501266733
3162,35501276734,35500186626
3163,35501276734,27300425810
3164,35500066614,35500186626
3165,35501266733,35501256732
3166,35500186626,27300425810
3167,41300017161,41300027162
3168,41300017161,41300047164
3169,41300017161,43501017314
3170,41300017161,43503017316
3171,41300017161,10500021859
3172,41300027162,41300037163
3173,41300027162,41300047164
3174,41300027162,43503017316
3175,41300027162,9502051798
3176,41300027162,26700035782
3177,41300027162,32700036314
3178,41300037163,41300047164
3179,41300047164,10500021859
3180,46900158502,46900138500
3181,46900158502,46900168503
3182,46900158502,39100037020
3183,46900158502,3910047026
3184,46900158502,17500113619
3185,46900158502,17500123620
3186,46900048491,46900058492
3187,46900048491,46900328519
3188,46900048491,46900078494
3189,46900048491,46900348521
3190,46900048491,46900018488
3191,46900048491,46900038490
3192,46900048491,46900028489
3193,46900058492,46900328519
3194,46900058492,46900068493
3195,46900058492,46900308517
3196,46900058492,46900038490
3197,46900058492,46900028489
3198,46900058492,46900088495
3199,46900328519,46900078494
3200,46900328519,46900068493
3201,46900328519,46900318518
3202,46900078494,46900268513
3203,46900078494,46900288515
3204,46900078494,46900108497
3205,46900078494,46900298516
3206,46900078494,46900348521
3207,46900078494,46900318518
3208,46900078494,46900148501
3209,46900068493,46900308517
3210,46900068493,46900108497
3211,46900068493,46900318518
3212,46900308517,46900108497
3213,46900308517,46900318518
3214,46900308517,46900198506
3215,46900308517,46900088495
3216,46900268513,46900288515
3217,46900268513,46900298516
3218,46900268513,46900278514
3219,46900268513,46900118498
3220,46900268513,46900258512
3221,46900288515,46900278514
3222,46900288515,46900128499
3223,46900288515,46900148501
3224,46900288515,23900055479
3225,46900108497,46900298516
3226,46900108497,46900318518
3227,46900108497,46900198506
3228,46900298516,46900198506
3229,46900298516,46900258512
3230,46900278514,46900118498
3231,46900278514,23900015475
3232,46900278514,23900035477
3233,46900278514,23900055479
3234,46900128499,46900138500
3235,46900128499,46900148501
3236,46900128499,23900055479
3237,46900138500,46900168503
3238,46900138500,46900148501
3239,46900168503,46900148501
3240,46900168503,46900188505
3241,46900168503,17500123620
3242,46900348521,46900018488
3243,46900348521,46900148501
3244,46900118498,46900238510
3245,46900118498,46900258512
3246,46900118498,46900218508
3247,46900118498,12302032890
3248,46900118498,28500165888
3249,46900118498,23900015475
3250,46900018488,46900028489
3251,46900018488,46900148501
3252,46900018488,46900358522
3253,46900038490,46900028489
3254,46900038490,46900098496
3255,46900038490,46900088495
3256,46900038490,46900208507
3257,46900028489,46900358522
3258,46900028489,46900208507
3259,46900148501,46900188505
3260,46900148501,46900358522
3261,46900178504,46900198506
3262,46900178504,46900258512
3263,46900178504,46900338520
3264,46900178504,46900098496
3265,46900198506,46900258512
3266,46900198506,46900098496
3267,46900198506,46900088495
3268,46900188505,46900228509
3269,46900188505,46900358522
3270,46900188505,46900208507
3271,46900188505,17500123620
3272,46900188505,17500423626
3273,46900188505,17500433627
3274,46900238510,46900228509
3275,46900238510,46900208507
3276,46900238510,12302032890
3277,46900238510,12304012894
3278,46900238510,12304022895
3279,46900258512,46900218508
3280,46900258512,46900338520
3281,46900218508,46900338520
3282,46900228509,46900208507
3283,46900228509,17500413625
3284,46900228509,17500423626
3285,46900228509,12304012894
3286,46900228509,12304022895
3287,46900338520,46900098496
3288,46900098496,46900088495
3289,46900358522,46900208507
3290,45304018318,45304028319
3291,45304018318,45304078324
3292,45304018318,211003155
3293,45304018318,213016168
3294,45304028319,45304038320
3295,45304028319,45304058322
3296,45304028319,45304078324
3297,45304028319,213015167
3298,45304028319,213016168
3299,45304038320,45304048321
3300,45304038320,45304058322
3301,45304038320,45304068323
3302,45304038320,213015167
3303,45304048321,45304058322
3304,45304048321,45304068323
3305,45304048321,45304138330
3306,45304048321,45304188335
3307,45304048321,45304438360
3308,45304048321,45304488364
3309,45304048321,45304508365
3310,45304058322,45304078324
3311,45304058322,45304508365
3312,45304068323,45304118328
3313,45304068323,45304138330
3314,45304068323,45304168333
3315,45304068323,45304178334
3316,45304068323,45304188335
3317,45304078324,45304238340
3318,45304078324,45304278344
3319,45304078324,45304318348
3320,45304078324,45304508365
3321,45304078324,45304528367
3322,45304088325,45304148331
3323,45304088325,45304358352
3324,45304098326,45304248341
3325,45304098326,45304308347
3326,45304098326,45304338350
3327,45304098326,45304418358
3328,45304098326,45304428359
3329,45304098326,45304468362
3330,45304098326,45304608370
3331,45304098326,45304618371
3332,45304108327,45304418358
3333,45304108327,45304478363
3334,45304108327,45304488364
3335,45304108327,45304518366
3336,45304118328,45304148331
3337,45304118328,45304168333
3338,45304118328,45304178334
3339,45304118328,45304638372
3340,45304128329,45304548368
3341,45304138330,45304178334
3342,45304138330,45304188335
3343,45304138330,45304488364
3344,45304138330,45304518366
3345,45304138330,45304638372
3346,45304148331,45304158332
3347,45304148331,45304168333
3348,45304148331,45304358352
3349,45304148331,45304638372
3350,45304158332,45304198336
3351,45304158332,45304358352
3352,45304158332,45304638372
3353,45304168333,45304178334
3354,45304178334,45304188335
3355,45304178334,45304638372
3356,45304198336,45304358352
3357,45304198336,45304478363
3358,45304198336,45304518366
3359,45304198336,45304588369
3360,45304198336,45304608370
3361,45304198336,45304638372
3362,45304208337,45304218338
3363,45304208337,45304228339
3364,45304208337,45304298346
3365,45304208337,45304318348
3366,45304208337,45304338350
3367,45304208337,45304408357
3368,45304208337,45304428359
3369,45304218338,45304228339
3370,45304218338,45304288345
3371,45304218338,45304298346
3372,45304218338,45304378354
3373,45304228339,45304248341
3374,45304228339,45304338350
3375,45304228339,45304378354
3376,45304238340,45304278344
3377,45304238340,45304298346
3378,45304238340,45304318348
3379,45304248341,45304338350
3380,45304248341,45304378354
3381,45304248341,45304618371
3382,45304258342,45304418358
3383,45304258342,45304468362
3384,45304258342,45304478363
3385,45304258342,45304608370
3386,45304268343,45304278344
3387,45304268343,45304298346
3388,45304268343,45304398356
3389,45304268343,45304448361
3390,45304278344,45304298346
3391,45304278344,45304368353
3392,45304278344,45304448361
3393,45304288345,45304298346
3394,45304288345,45304388355
3395,45304298346,45304318348
3396,45304298346,45304388355
3397,45304298346,45304398356
3398,45304308347,45304468362
3399,45304308347,45304608370
3400,45304308347,45304618371
3401,45304318348,45304408357
3402,45304318348,45304528367
3403,45304328349,45304388355
3404,45304338350,45304408357
3405,45304338350,45304428359
3406,45304348351,45304388355
3407,45304358352,45304588369
3408,45304388355,45304398356
3409,45304408357,45304418358
3410,45304408357,45304428359
3411,45304408357,45304528367
3412,45304418358,45304428359
3413,45304418358,45304468362
3414,45304418358,45304478363
3415,45304418358,45304488364
3416,45304418358,45304528367
3417,45304428359,45304468362
3418,45304428359,45304528367
3419,45304438360,45304488364
3420,45304438360,45304508365
3421,45304438360,45304528367
3422,45304468362,45304608370
3423,45304478363,45304518366
3424,45304478363,45304588369
3425,45304478363,45304608370
3426,45304488364,45304518366
3427,45304488364,45304528367
3428,45304508365,45304528367
3429,45304518366,45304638372
3430,45304548368,45304608370
3431,45304548368,45304618371
3432,45304588369,45304608370
3433,45304608370,45304618371
3434,46100018431,46100028432
3435,46100018431,46100038433
3436,46100018431,46100058435
3437,46100018431,46100068436
3438,46100018431,32901016358
3439,46100018431,32903026338
3440,46100028432,46100058435
3441,46100028432,46100068436
3442,46100028432,38300016974
3443,46100028432,38300046976
3444,46100028432,10500031860
3445,46100038433,46100048434
3446,46100038433,46100068436
3447,46100038433,10300011854
3448,46100038433,10300041857
3449,46100038433,13504092973
